time,latitude,longitude,altitude,OH,H2SO4,SO2,NO,O3,NH3,T,P,SUMNC2,glm_T,glm_SO2,glm_O3,glm_CO,glm_OH,glm_H2SO4,glm_NH3,glm_NO,glm_P,glm_SUMNC2,glm_Altitude_AGL,model_T,model_SO2,model_O3,model_CO,model_OH,model_H2SO4,model_NH3,model_NO,model_P,model_SUMNC2,model_Altitude_AGL
2014-08-07 20:44:00,40.26609031666667,-104.67944771666666,1846.2499979166666,0.33267849409686356,0.1358723226594182,125.95666666666666,153.649,54.16423333333333,1.4813833333333333,293.42481945,81973.37462833333,0.007634255797354815,297.7295465101257,435.92765919938364,70.13591607722442,95.11330913631305,0.629074829051502,0.21663942623377108,2.6837437399671003,124.75851661836707,81849.5,0.009907750253826817,80.33762970539749,299.1876194921333,142.16119726357724,66.21383447137964,88.46811620653084,0.03381778186918594,0.049285448147227094,6.527932591093235,90.71860312237297,81325.75,0.007727204969014393,393.61751582989666
2014-08-07 20:45:00,40.32188945,-104.65741446666667,1817.2166707,0.25522777557256254,0.1085815268930677,103.36,127.00783333333334,56.55288333333333,1.7680333333333331,294.01416606666663,82167.99204333333,0.0069161359258188655,297.7295465101257,435.92765919938364,70.13591607722442,95.11330913631305,0.629074829051502,0.21663942623377108,2.6837437399671003,124.75851661836707,81849.5,0.009907750253826817,80.33762970539749,298.9872151884824,116.14770949824187,66.93340602769219,84.40282092071887,0.5642183736643248,0.20741519400056005,3.570626429562746,374.7348915519287,81697.25,0.007447395496676562,394.8253901856598
2014-08-07 20:46:00,40.365995033333334,-104.62978291666667,1784.7616637833335,0.17241996871838255,0.0760656150284418,73.075,94.26478333333333,56.853833333333334,1.4896166666666666,294.59037338333326,82484.80285666668,0.005772534401659471,298.0931081130392,442.28161830395817,70.25548101020183,95.3491063622076,0.622110862613944,0.21740751484918402,2.7412486569064067,129.55979506331033,82200.125,0.009841744269379286,42.83285814628401,299.0587635009257,103.81686445686911,65.53344582080844,84.45407623257496,0.5332989916167431,0.18882287594768613,2.7153459410754617,253.3299597404677,81878.875,0.007086874113752312,396.11338453467357
2014-08-07 20:47:00,40.41161756666667,-104.63004531666667,1558.2333373833333,0.15551525242452563,0.12848408799662964,108.27833333333334,221.2358,54.76231666666667,4.00945,295.1379840333333,84543.45896333334,0.009096357686981355,298.4709890486451,453.7287991617357,70.42725209687131,95.7392878358774,0.6129923169532011,0.4598614110480943,2.8478967313988037,138.04557954613543,82451.125,0.00507372710358215,16.058606518999596,301.77500406757076,100.73945225945859,64.0750116843858,83.74642115540986,0.5453359217920218,0.19657709986716979,2.4071628696028045,291.20896885125734,84396.75,0.006789122875870104,129.85993130978858
2014-08-07 20:48:00,40.45627351666667,-104.63274765,1509.8933308666667,0.10411641960313109,0.12173359265479185,114.02666666666667,1242.039,45.42823333333333,16.617833333333333,294.2826203,84969.57437833333,0.009519276230364304,298.4709890486451,453.7287991617357,70.42725209687131,95.7392878358774,0.6129923169532011,0.4598614110480943,2.8478967313988037,138.04557954613543,82451.125,0.00507372710358215,16.058606518999596,302.3565304167873,94.59213501385209,61.94591990677045,84.08202936977398,0.5791242256038268,0.20125130310621117,2.229535409729611,424.1628689743405,84616.375,0.006376949651932099,93.19466795259146
2014-08-07 20:49:00,40.50467103333334,-104.65299114999999,1699.7233357333332,0.10079489110090688,0.08563274017031361,141.36499999999998,130.39296666666667,59.461666666666666,4.8711166666666665,295.1169245,83183.17088166667,0.006109748040265299,298.4709890486451,453.7287991617357,70.42725209687131,95.7392878358774,0.6129923169532011,0.4598614110480943,2.8478967313988037,138.04557954613543,82451.125,0.00507372710358215,16.058606518999596,298.2833488657541,157.39158553746586,57.031364235775676,78.5257439627046,0.4619396771946758,0.3149398427428624,3.3381883035473425,396.9814441431972,83190.0,0.005513250102083692,217.5805740419785
2014-08-07 20:50:00,40.56651746666667,-104.67046825000001,1790.61999715,0.15103989911133425,0.131057626831182,158.04333333333335,117.4386,55.64163333333333,1.6778000000000002,294.97468416666663,82439.78424,0.004333879125658703,298.0931081130392,442.28161830395817,70.25548101020183,95.3491063622076,0.622110862613944,0.21740751484918402,2.7412486569064067,129.55979506331033,82200.125,0.009841744269379286,42.83285814628401,297.0714646769794,229.69192425917115,56.93240243288275,73.76084022953923,0.47080982018760315,0.502810249916785,2.689733666447935,285.8601223371977,81898.0,0.005428919958484307,327.78049136977506
2014-08-07 20:51:00,40.634754066666666,-104.66321880000001,1797.3783324666665,0.20664212947654464,0.07450097069867091,49.605000000000004,104.98013333333333,55.31228333333333,1.4107666666666667,295.0466070666667,82395.240175,0.004275058135231253,295.8942303777984,425.7087368757199,69.86298912767504,94.6618167206378,0.6504075538580254,0.22817995803889649,2.5945841423480127,117.75439051983041,80207.125,0.009803668712505242,257.47248703997514,297.62031412132467,312.52578141231817,57.06435830958499,73.01999359100043,0.472461924011741,0.6992256978395937,2.2721265299664353,344.34173941407164,82085.875,0.005421525174694658,268.0615049571573
2014-08-07 20:52:00,40.70390286666667,-104.65939391666667,1852.8883361666667,0.20712745102211,0.11083981978477433,41.75333333333333,75.72255,55.1789,1.0360333333333334,294.6195415333333,81890.30781666665,0.003943491333193106,295.11187250288754,422.73792417572815,69.76276352997733,94.50495657408314,0.65933076029882,0.23462101201435293,2.5693546394723943,115.98583392236004,79466.75,0.009744687497191843,338.166551843375,297.4852687695289,300.63128827285857,57.58318208613285,73.40377600255299,0.4855769334169037,0.6772672106638782,2.217034934076168,309.33937513821115,81841.625,0.005520243061982686,266.3460740010544
2014-08-07 20:53:00,40.77451805,-104.65587361666667,1865.5516662833334,0.19796444566650356,0.15750333364092686,83.31333333333333,50.3085,58.60831666666666,1.052,294.6030693,81775.96964333333,0.004672266213892531,295.11187250288754,422.73792417572815,69.76276352997733,94.50495657408314,0.65933076029882,0.23462101201435293,2.5693546394723943,115.98583392236004,79466.75,0.009744687497191843,338.166551843375,297.7487568620735,340.28737898281514,58.88665114807143,74.40585892702092,0.47947374567916856,0.7318912261073132,2.1765585350424512,328.9329571218565,81868.0,0.005840302576002782,212.64144240299032
