time,latitude,longitude,altitude,OH,H2SO4,NO,O3,NH3,T,P,SUMNC2,glm_T,glm_O3,glm_CO,glm_OH,glm_H2SO4,glm_NH3,glm_NO,glm_N_Nuc,glm_N_Ait,glm_N_Acu,glm_N_Cor,glm_N_Ait_In,glm_N_10,glm_N_All,glm_N_100,glm_nuc_CCN,glm_D_Nuc,glm_D_Ait,glm_D_Acu,glm_D_Cor,glm_D_Ait_In,glm_P,glm_SUMNC2,glm_Altitude_AGL,model_T,model_O3,model_CO,model_OH,model_H2SO4,model_NH3,model_NO,model_N_Nuc,model_N_Ait,model_N_Acu,model_N_Cor,model_N_Ait_In,model_N_10,model_N_All,model_N_100,model_nuc_CCN,model_D_Nuc,model_D_Ait,model_D_Acu,model_D_Cor,model_D_Ait_In,model_P,model_SUMNC2,model_Altitude_AGL
2014-07-31 23:48:00,39.718056700000005,-105.39059031666667,4930.1566487,0.059635336867491236,0.010630865304149997,22.060833333333335,58.579683333333335,,271.5939977833333,56657.588501666665,0.003104158480446662,269.44456800232575,58.05557938849922,73.85610117364631,0.1965918091158808,0.04600311265363079,0.060199198871807844,29.40275670810427,107.91723677271708,738.3253437645583,42.09132958928918,0.06282116450754259,7.143759557660443,837.9260402521683,895.5404908487326,162.70853241237177,0.1816875217536704,9.613415675501608e-09,6.325106658756251e-08,2.3539076197790885e-07,4.2277039040435453e-07,8.48173113572153e-08,53571.75,0.002811143038168496,2873.6856206355087,270.7780084230833,58.15039868211862,79.50065986339803,0.027471618650171812,0.0027772827866312036,0.035719323766746365,7.324597238797903,34.69799900725606,762.9949637537479,103.8177353634961,0.03476637409418276,20.09286433642728,903.4411699662548,921.6383288350215,215.793916137808,0.23414164687635983,9.71968606874465e-09,6.363029095088799e-08,1.5735987207407746e-07,6.949771941860789e-07,6.314345654711113e-08,56400.25,0.0032243470516421903,2571.838019593646
2014-07-31 23:49:00,39.644176349999995,-105.3839631,4932.151660133333,0.05703925753627123,0.012567848196480165,21.64075,59.33445,,271.78138939999997,56663.143716666666,0.002747691179918764,269.44456800232575,58.05557938849922,73.85610117364631,0.1965918091158808,0.04600311265363079,0.060199198871807844,29.40275670810427,107.91723677271708,738.3253437645583,42.09132958928918,0.06282116450754259,7.143759557660443,837.9260402521683,895.5404908487326,162.70853241237177,0.1816875217536704,9.613415675501608e-09,6.325106658756251e-08,2.3539076197790885e-07,4.2277039040435453e-07,8.48173113572153e-08,53571.75,0.002811143038168496,2873.6856206355087,270.3050256048102,58.430762076411916,76.22803539575601,0.023854367019654456,0.003451413816924135,0.03716735009948512,4.660600539886711,39.667823979279085,838.9981776566513,96.1556584570278,0.05043255481185198,17.091480919735023,971.7590312359091,991.9635735675049,209.21112912955894,0.2109060601662524,9.891969915071142e-09,6.157847342517411e-08,1.6385468502117262e-07,6.042702290343028e-07,6.299484675430428e-08,55825.625,0.0032811586511514363,2553.086898858626
2014-07-31 23:50:00,39.57219748333333,-105.35627823333334,4932.793391833333,0.05930499433458193,0.0062721255268197995,20.790183333333335,58.48133333333333,,271.65925905,56660.61330333333,0.003190673136406777,269.44456800232575,58.05557938849922,73.85610117364631,0.1965918091158808,0.04600311265363079,0.060199198871807844,29.40275670810427,107.91723677271708,738.3253437645583,42.09132958928918,0.06282116450754259,7.143759557660443,837.9260402521683,895.5404908487326,162.70853241237177,0.1816875217536704,9.613415675501608e-09,6.325106658756251e-08,2.3539076197790885e-07,4.2277039040435453e-07,8.48173113572153e-08,53571.75,0.002811143038168496,2873.6856206355087,269.82728913227953,58.77031742802953,75.54642903834088,0.038070961846732844,0.004867496907609879,0.036713774500634754,9.342358513854247,62.43329989746588,884.5286615623517,96.69712841776757,0.05907870280770253,14.50068653663972,1000.8728020869873,1058.2188551170325,216.19571899204067,0.2043015184870532,5.236216557036591e-09,6.13482397411906e-08,1.7046108659681616e-07,5.82067043998979e-07,6.344448309778318e-08,55328.875,0.003457911314805832,2562.899524519581
2014-07-31 23:51:00,39.50489013333333,-105.36614878333333,4931.089990166667,0.06231801601269585,0.005578945586580788,22.51676666666667,58.1358,,271.66632561666665,56666.02457,0.003408012491356615,269.44456800232575,58.05557938849922,73.85610117364631,0.1965918091158808,0.04600311265363079,0.060199198871807844,29.40275670810427,107.91723677271708,738.3253437645583,42.09132958928918,0.06282116450754259,7.143759557660443,837.9260402521683,895.5404908487326,162.70853241237177,0.1816875217536704,9.613415675501608e-09,6.325106658756251e-08,2.3539076197790885e-07,4.2277039040435453e-07,8.48173113572153e-08,53571.75,0.002811143038168496,2873.6856206355087,270.0702152388286,59.139648065285144,76.08575280470875,0.03992995548419099,0.005725785413861289,0.02986389832517837,10.587898454956264,82.04996909465355,876.6992223181817,100.4318891746992,0.06239867836393184,14.736371035229979,1001.2537523902827,1073.9798503011284,223.12918307059024,0.207759189344221,5.7125553817125224e-09,6.193900878260128e-08,1.7221304120490688e-07,5.842763320550149e-07,6.44293812921075e-08,55808.875,0.0035463582622570406,2319.0116656706723
2014-07-31 23:52:00,39.50005506666666,-105.44097686666667,4932.71499025,0.06420838358829875,0.0035384080183550773,22.348633333333332,57.275216666666665,,271.93779939999996,56668.828435,0.0038158346501648505,269.44456800232575,58.05557938849922,73.85610117364631,0.1965918091158808,0.04600311265363079,0.060199198871807844,29.40275670810427,107.91723677271708,738.3253437645583,42.09132958928918,0.06282116450754259,7.143759557660443,837.9260402521683,895.5404908487326,162.70853241237177,0.1816875217536704,9.613415675501608e-09,6.325106658756251e-08,2.3539076197790885e-07,4.2277039040435453e-07,8.48173113572153e-08,53571.75,0.002811143038168496,2873.6856206355087,271.3255093525494,58.994789630963325,70.78915847663579,0.04197560482151586,0.004701840414138561,0.015713282447225016,7.59181535255943,444.3348302160325,961.9290076412183,73.99734941492974,0.07169219022263026,9.698673621987737,1104.3014008222349,1490.031553084391,182.91269774433374,0.12275760024390175,5.955816519947998e-09,5.805560802995731e-08,1.7034232813408055e-07,4.928991228398287e-07,7.094235810658027e-08,56645.0,0.0031361822750631003,2047.2910404865688
2014-07-31 23:53:00,39.543556116666664,-105.50755255,4934.573323583333,0.06455836284734275,0.0036630834356559134,23.254866666666665,57.10621666666667,,271.53950538333333,56667.483925,0.003905934538773051,269.44456800232575,58.05557938849922,73.85610117364631,0.1965918091158808,0.04600311265363079,0.060199198871807844,29.40275670810427,107.91723677271708,738.3253437645583,42.09132958928918,0.06282116450754259,7.143759557660443,837.9260402521683,895.5404908487326,162.70853241237177,0.1816875217536704,9.613415675501608e-09,6.325106658756251e-08,2.3539076197790885e-07,4.2277039040435453e-07,8.48173113572153e-08,53571.75,0.002811143038168496,2873.6856206355087,270.2143440159867,58.00313693381398,75.39694845465478,0.052246863288184266,0.005944834165507835,0.03238079493518894,13.892102415271712,553.7886393455339,819.3173730034467,88.6947285019823,0.04871063563830253,13.569092639110554,1008.2359053817363,1475.4185441257118,207.40697725111835,0.14057501044493204,6.261912948486835e-09,6.274374507129043e-08,1.6314980287397217e-07,5.610977051187638e-07,6.674726325858491e-08,55607.375,0.003214933955856438,2038.4591828618134
2014-07-31 23:54:00,39.59209378333333,-105.56920889999999,4934.891658533334,0.06107513236937353,0.007012005398382472,22.434633333333334,57.13695,,271.5624098166666,56665.32634166667,0.0037944137546400353,269.44456800232575,58.05557938849922,73.85610117364631,0.1965918091158808,0.04600311265363079,0.060199198871807844,29.40275670810427,107.91723677271708,738.3253437645583,42.09132958928918,0.06282116450754259,7.143759557660443,837.9260402521683,895.5404908487326,162.70853241237177,0.1816875217536704,9.613415675501608e-09,6.325106658756251e-08,2.3539076197790885e-07,4.2277039040435453e-07,8.48173113572153e-08,53571.75,0.002811143038168496,2873.6856206355087,269.5815440689079,58.01320679750895,79.77946316633525,0.040392092051515255,0.005288328305948745,0.03931769800322093,15.248603316554796,67.1193771458655,769.78608379264,98.74845190042662,0.028426095550535862,13.998672019128477,886.5038944971752,949.6810109536112,226.75433948104867,0.23876895174870974,4.8385650874262085e-09,6.59396166387155e-08,1.5667204634700586e-07,6.215687319337148e-07,6.372645148755905e-08,54626.75,0.0033048833674535214,1920.873617853902
2014-07-31 23:55:00,39.64601773333333,-105.6217604,4936.116674733334,0.04723691514262628,0.0029572142792538398,20.302316666666666,57.07776666666667,,271.8958497333333,56660.58542833334,0.003490409929517823,269.44456800232575,58.05557938849922,73.85610117364631,0.1965918091158808,0.04600311265363079,0.060199198871807844,29.40275670810427,107.91723677271708,738.3253437645583,42.09132958928918,0.06282116450754259,7.143759557660443,837.9260402521683,895.5404908487326,162.70853241237177,0.1816875217536704,9.613415675501608e-09,6.325106658756251e-08,2.3539076197790885e-07,4.2277039040435453e-07,8.48173113572153e-08,53571.75,0.002811143038168496,2873.6856206355087,270.2108874315903,57.948607360689515,76.96294333495973,0.025664081519626177,0.003542564142638774,0.02364106281972926,7.5962169725017255,19.14533878765429,833.3170597606572,93.59304964076595,0.037057504817694896,10.734924379054789,939.6002212732227,956.8274300729498,205.67837208681576,0.21495869121471,5.5222314295245004e-09,6.210765064735182e-08,1.532663562895517e-07,5.6201179485201e-07,6.551486964843304e-08,55452.75,0.003151603907581225,1740.2983847762075
2014-07-31 23:56:00,39.713916616666666,-105.63341701666667,4936.398339866666,0.047648033253943706,0.009365248451839923,18.259900000000002,57.22558333333333,,272.3679637333333,56661.083268333336,0.0035865314589463835,269.44456800232575,58.05557938849922,73.85610117364631,0.1965918091158808,0.04600311265363079,0.060199198871807844,29.40275670810427,107.91723677271708,738.3253437645583,42.09132958928918,0.06282116450754259,7.143759557660443,837.9260402521683,895.5404908487326,162.70853241237177,0.1816875217536704,9.613415675501608e-09,6.325106658756251e-08,2.3539076197790885e-07,4.2277039040435453e-07,8.48173113572153e-08,53571.75,0.002811143038168496,2873.6856206355087,270.0422532960171,58.05638534579688,73.48942656130743,0.024495901079962874,0.0025097945005007937,0.029914020225758294,5.1492585587876105,82.49248932934593,913.3865764038749,92.90659147943533,0.056166787639127275,7.714461889345271,1026.262158495951,1096.5562858896405,202.6310505585772,0.18478855409978504,6.157703143788979e-09,5.97753830511595e-08,1.6233789264665006e-07,5.072674608424957e-07,6.581433950023559e-08,55331.625,0.003291129636835274,2070.0286526722202
2014-07-31 23:57:00,39.78422608333334,-105.63551835,4935.798339833334,0.0488505821821151,0.004390561650437636,20.599533333333333,61.45036666666667,,272.3332690666667,56658.87989833333,0.0031179565244575974,269.44456800232575,58.05557938849922,73.85610117364631,0.1965918091158808,0.04600311265363079,0.060199198871807844,29.40275670810427,107.91723677271708,738.3253437645583,42.09132958928918,0.06282116450754259,7.143759557660443,837.9260402521683,895.5404908487326,162.70853241237177,0.1816875217536704,9.613415675501608e-09,6.325106658756251e-08,2.3539076197790885e-07,4.2277039040435453e-07,8.48173113572153e-08,53571.75,0.002811143038168496,2873.6856206355087,272.53329022110125,57.94041424178453,81.51836428643273,0.066785855144671,0.008256616357689832,0.04228408853212099,27.70467114497611,16.782917207702326,776.320583107538,111.69931309906013,0.038893038534636604,11.758974639694536,907.6623096117114,916.6006810925296,234.1635621258355,0.2554695484698173,9.627878525023148e-09,6.511422845062553e-08,1.612229751084021e-07,6.570216628363442e-07,6.007366553385162e-08,58089.125,0.0034841474005936996,1778.3110340004823
2014-07-31 23:58:00,39.854818083333335,-105.63816651666666,4934.348291033334,0.04373089833821394,0.006279735408882426,20.875666666666667,63.510533333333335,,272.3353008666666,56659.495546666665,0.003033819341491802,269.44456800232575,58.05557938849922,73.85610117364631,0.1965918091158808,0.04600311265363079,0.060199198871807844,29.40275670810427,107.91723677271708,738.3253437645583,42.09132958928918,0.06282116450754259,7.143759557660443,837.9260402521683,895.5404908487326,162.70853241237177,0.1816875217536704,9.613415675501608e-09,6.325106658756251e-08,2.3539076197790885e-07,4.2277039040435453e-07,8.48173113572153e-08,53571.75,0.002811143038168496,2873.6856206355087,269.5833713911412,57.95283247579591,68.4523792408735,0.04420216441951121,0.005656362847601926,0.07150583560470192,5.474879066293471,49.70282025072613,1013.4831536660158,62.43327034476783,0.10284728937034963,2.149633346889081,1097.5741810993368,1127.8717248977691,201.39347970101224,0.1785606246306659,8.789609077303639e-09,6.047456094108818e-08,2.2030664295729714e-07,4.161318713660689e-07,8.048523458342558e-08,54777.625,0.003631622771517868,1884.7620422237123
2014-07-31 23:59:00,39.925407316666664,-105.6457756,4935.020003266666,0.03902424752411362,0.010926913960005828,22.9728,72.00858333333333,,272.7337124333333,56647.764180000006,0.002314229522583909,269.44456800232575,58.05557938849922,73.85610117364631,0.1965918091158808,0.04600311265363079,0.060199198871807844,29.40275670810427,107.91723677271708,738.3253437645583,42.09132958928918,0.06282116450754259,7.143759557660443,837.9260402521683,895.5404908487326,162.70853241237177,0.1816875217536704,9.613415675501608e-09,6.325106658756251e-08,2.3539076197790885e-07,4.2277039040435453e-07,8.48173113572153e-08,53571.75,0.002811143038168496,2873.6856206355087,271.16436959241923,56.903595712304245,73.89401913004922,0.06291950201137002,0.006168158043949976,0.11080918954173144,16.822564017143197,22.059029031798232,858.9259035809018,84.85363385466312,0.08450141022183934,9.368989713152109,963.3711978428819,975.2920575907372,237.70946468759317,0.2437315702896285,9.540393415590054e-09,6.556348382252284e-08,2.095294188393062e-07,4.800870854167079e-07,6.58698984324314e-08,56604.875,0.003895350329719995,1760.4158888360107
2014-08-01 00:00:00,39.99547705,-105.65509461666667,4943.113346283334,,0.014132771441151852,24.85,78.517,,272.56057519999996,56588.612355,0.0022930542963485816,269.44456800232575,58.05557938849922,73.85610117364631,0.1965918091158808,0.04600311265363079,0.060199198871807844,29.40275670810427,107.91723677271708,738.3253437645583,42.09132958928918,0.06282116450754259,7.143759557660443,837.9260402521683,895.5404908487326,162.70853241237177,0.1816875217536704,9.613415675501608e-09,6.325106658756251e-08,2.3539076197790885e-07,4.2277039040435453e-07,8.48173113572153e-08,53571.75,0.002811143038168496,2873.6856206355087,270.92524345532775,57.400084132896104,73.26690276232804,0.05543884352139986,0.0071215305742709555,0.1333326762357905,15.430524212679183,29.352748308360507,877.3748694494234,82.10163934651509,0.09352896289301857,10.302586448963805,984.1311203686805,999.2253725161559,239.4445789512262,0.2396302030925008,9.835841811940568e-09,6.553259266031255e-08,2.1902175416300339e-07,4.671473406228469e-07,6.840676491321889e-08,56121.5,0.003990757495115608,1493.577090248369
2014-08-01 00:01:00,40.06594475,-105.66295233333334,4942.7266601833335,,0.006410153657921786,24.85,74.36625,,272.80535255,56595.77758666666,0.00286561191565593,272.79320861220793,59.22850215480756,64.87016510511148,0.11401608239595748,0.002390427435150688,4.022144269677e-07,11.129649536865463,98.48655448736135,890.2835136200706,34.54264752094786,0.0996973427206885,3.4460861655651462,971.8473245995391,1026.8584991366656,142.56425561939264,0.13883534658305305,9.339585410191454e-09,5.819395625283841e-08,2.3457531247790312e-07,3.48860296806817e-07,7.371723404705083e-08,57884.25,0.0027239729006792546,2469.116475713079,272.5404779426307,57.35327260423987,77.43898927521523,0.042805729701359485,0.005072542908562326,0.21056288662052317,14.811672081069135,15.210908213931404,811.4516266079673,100.50052869823047,0.09113704398123613,21.279676880805223,939.955555824456,948.5338774449157,268.3735003516641,0.2829350714120903,9.280521515745128e-09,6.85435704326722e-08,2.1854555249706108e-07,5.04722786495795e-07,6.561570357076222e-08,58254.625,0.004335555057785612,1425.5071150425058
2014-08-01 00:02:00,40.135670649999994,-105.67787198333333,4941.176676416667,,0.009872704735059605,27.436666666666667,61.914,,272.5379190333333,56595.69926166666,0.0026007545569004375,272.79320861220793,59.22850215480756,64.87016510511148,0.11401608239595748,0.002390427435150688,4.022144269677e-07,11.129649536865463,98.48655448736135,890.2835136200706,34.54264752094786,0.0996973427206885,3.4460861655651462,971.8473245995391,1026.8584991366656,142.56425561939264,0.13883534658305305,9.339585410191454e-09,5.819395625283841e-08,2.3457531247790312e-07,3.48860296806817e-07,7.371723404705083e-08,57884.25,0.0027239729006792546,2469.116475713079,271.9989707036637,58.58486977769353,68.90940332622147,0.03775431650125248,0.004288133982970269,0.11355145275413678,9.684705265463105,85.98019701601167,1009.3333243776065,68.2960935152937,0.11378450971497504,10.461853527111463,1128.9659736749886,1174.1852529457383,208.0427549585446,0.17718052107758733,9.702915917071807e-09,6.04138007507078e-08,2.2943719792513695e-07,4.227391969020155e-07,6.951465880209445e-08,56982.5,0.003809451871418352,1524.8116041526569
