time,latitude,longitude,altitude,OH,H2SO4,SO2,NO,O3,NH3,T,P,SUMNC2,glm_T,glm_O3,glm_CO,glm_OH,glm_H2SO4,glm_NH3,glm_NO,glm_N_Nuc,glm_N_Ait,glm_N_Acu,glm_N_Cor,glm_N_Ait_In,glm_N_10,glm_N_All,glm_N_100,glm_nuc_CCN,glm_D_Nuc,glm_D_Ait,glm_D_Acu,glm_D_Cor,glm_D_Ait_In,glm_P,glm_SUMNC2,glm_Altitude_AGL,model_T,model_O3,model_CO,model_OH,model_H2SO4,model_NH3,model_NO,model_N_Nuc,model_N_Ait,model_N_Acu,model_N_Cor,model_N_Ait_In,model_N_10,model_N_All,model_N_100,model_nuc_CCN,model_D_Nuc,model_D_Ait,model_D_Acu,model_D_Cor,model_D_Ait_In,model_P,model_SUMNC2,model_Altitude_AGL
2014-07-28 18:40:00,40.25556831666667,-104.14768878333332,1704.87833255,0.5665993781173455,0.4461606838947275,86.66833333333334,91.27648333333333,73.47833333333332,1.2586000000000002,297.99044343333327,83858.11187666668,0.008888160167555444,296.475701081482,65.75258203199142,110.00212003091738,0.8921241721004711,1.0127749268872437,3.938180411072042,195.17025542089033,596.6274934416316,120.9274359557488,357.21634960759155,0.10041909088139268,2.6950804383012867,552.8407053987015,1077.5667785341545,406.2383258599021,0.376995963454367,5.805997281503092e-09,9.711167483282913e-08,2.4594315138426665e-07,9.197526335789369e-07,7.990001157445608e-08,83161.875,0.008637926107584836,16.058606518999596,295.58795503338854,64.7231838633262,98.13699061613958,0.6369127141270822,0.22760617455595536,1.8950408755387766,98.58104216443192,78.62824927332963,415.0262083781827,438.03878757129274,0.09386628616260381,18.116738656077548,904.9153254288377,949.9038501650454,478.2112455127905,0.5034312108848717,9.191086718848646e-09,6.682332975713708e-08,1.8262184037254323e-07,8.669824796710451e-07,6.206633801340574e-08,83573.875,0.0076022392097872225,333.79819264847055
2014-07-28 18:41:00,40.267525416666665,-104.2255765,1712.5666727833334,0.5212324117987693,0.56919131759899,193.57000000000002,76.09146666666668,73.33355,2.3397666666666668,297.8703224833333,83787.95084833333,0.008160366894420455,296.475701081482,65.75258203199142,110.00212003091738,0.8921241721004711,1.0127749268872437,3.938180411072042,195.17025542089033,596.6274934416316,120.9274359557488,357.21634960759155,0.10041909088139268,2.6950804383012867,552.8407053987015,1077.5667785341545,406.2383258599021,0.376995963454367,5.805997281503092e-09,9.711167483282913e-08,2.4594315138426665e-07,9.197526335789369e-07,7.990001157445608e-08,83161.875,0.008637926107584836,16.058606518999596,296.82302087882965,64.41552126834416,99.4295518887754,0.22050522324429117,0.17249703566960697,2.2433257290594364,86.69516633240671,25.254764315949227,449.4812729145596,448.87866208283,0.09193711478611334,30.976974837839332,941.5889202014431,954.6836112659643,478.00191144747976,0.5006914393488145,9.787131440902945e-09,6.143410597179656e-08,1.8502122173799133e-07,8.955062491732929e-07,6.128305579618845e-08,83503.625,0.007803979702560572,333.6727139907876
2014-07-28 18:42:00,40.26730675,-104.30602645,1735.1250040166667,0.6230722032376285,0.6476887944803076,235.98333333333332,86.74593333333334,71.95456666666668,1.6390666666666667,297.6444031333333,83557.581785,0.008640489856030746,296.475701081482,65.75258203199142,110.00212003091738,0.8921241721004711,1.0127749268872437,3.938180411072042,195.17025542089033,596.6274934416316,120.9274359557488,357.21634960759155,0.10041909088139268,2.6950804383012867,552.8407053987015,1077.5667785341545,406.2383258599021,0.376995963454367,5.805997281503092e-09,9.711167483282913e-08,2.4594315138426665e-07,9.197526335789369e-07,7.990001157445608e-08,83161.875,0.008637926107584836,16.058606518999596,296.265500502502,60.89394472735698,91.00071285983695,0.742658640761823,0.28401666041266826,1.7040156528466948,105.45199305348916,51.512889777057346,864.2137405546466,365.286421782945,0.11603847267286244,19.644344370159377,1269.3105135082321,1300.7734349574812,418.5830838669977,0.3217955353467686,8.776829075599083e-09,5.607766064160024e-08,1.7508210739988097e-07,7.628672554783899e-07,6.17995315391037e-08,83422.125,0.006839090939058694,333.15734992032463
2014-07-28 18:43:00,40.267556600000006,-104.38650805,1749.8066630666665,0.590834477417086,0.6822826609026023,231.73166666666665,89.33656666666667,72.08593333333333,1.3400833333333333,297.3555061166666,83401.32426,0.007650340664956443,296.475701081482,65.75258203199142,110.00212003091738,0.8921241721004711,1.0127749268872437,3.938180411072042,195.17025542089033,596.6274934416316,120.9274359557488,357.21634960759155,0.10041909088139268,2.6950804383012867,552.8407053987015,1077.5667785341545,406.2383258599021,0.376995963454367,5.805997281503092e-09,9.711167483282913e-08,2.4594315138426665e-07,9.197526335789369e-07,7.990001157445608e-08,83161.875,0.008637926107584836,16.058606518999596,295.99245426129556,61.93934093156003,93.81650081678545,0.821285167948013,0.585171430286172,1.7502533221265795,255.32225040821865,2489.7799674271014,1607.1863527263245,328.7786561636137,0.10393565476711261,29.17301376786174,3063.496227762118,4455.0219257396675,455.0778313601503,0.10214940329044367,9.335967224071486e-09,5.5929869629488946e-08,1.6331933492101956e-07,7.378074684308685e-07,6.432966285125478e-08,82804.0,0.007597824591240398,331.3957315360632
2014-07-28 18:44:00,40.274143683333335,-104.47055785,1791.4516682833334,0.6014199648154716,0.4406071845871823,113.34833333333333,102.67303333333334,71.33555,1.06795,297.3332569333333,83050.41290000001,0.006502702998821145,296.475701081482,65.75258203199142,110.00212003091738,0.8921241721004711,1.0127749268872437,3.938180411072042,195.17025542089033,596.6274934416316,120.9274359557488,357.21634960759155,0.10041909088139268,2.6950804383012867,552.8407053987015,1077.5667785341545,406.2383258599021,0.376995963454367,5.805997281503092e-09,9.711167483282913e-08,2.4594315138426665e-07,9.197526335789369e-07,7.990001157445608e-08,83161.875,0.008637926107584836,16.058606518999596,295.5318922799316,63.17635156166627,108.75010495391795,0.9728024776711853,0.9650700412918023,2.5284973716952037,639.7154763157056,3607.2513248285627,2308.1816181305785,398.0993962445954,0.09277798779112309,48.17793467443233,4443.847330487654,6361.80305186596,610.833135084147,0.09601572543258557,9.63790995248355e-09,5.702782198402357e-08,1.6377690454183982e-07,8.411180061406408e-07,6.664667127591382e-08,82238.25,0.010201095847229143,393.94869156016796
2014-07-28 18:45:00,40.30424638333333,-104.54664266666667,1801.2916686666665,0.6487231365968298,0.38065870193415546,108.68166666666666,103.4182,69.89666666666668,1.5021333333333333,296.91632016666665,82930.06602166666,0.005806091345263361,296.475701081482,65.75258203199142,110.00212003091738,0.8921241721004711,1.0127749268872437,3.938180411072042,195.17025542089033,596.6274934416316,120.9274359557488,357.21634960759155,0.10041909088139268,2.6950804383012867,552.8407053987015,1077.5667785341545,406.2383258599021,0.376995963454367,5.805997281503092e-09,9.711167483282913e-08,2.4594315138426665e-07,9.197526335789369e-07,7.990001157445608e-08,83161.875,0.008637926107584836,16.058606518999596,295.7667950927558,64.86294982354863,108.0671454985529,1.0408441858795736,0.9205265655805337,2.5786270584624633,603.1018937956712,2901.159613638979,3407.0684952899737,380.86965725484424,0.09362379493100348,48.356722866011275,5214.935244816732,6737.548112844739,600.7298832838081,0.0891614981032272,9.715328728975826e-09,5.17907181652305e-08,1.6393207787512512e-07,8.316643064464353e-07,6.53005363347429e-08,82352.0,0.011141721582812061,395.5109921540474
2014-07-28 18:46:00,40.338607583333335,-104.61229033333333,1801.1833394833334,0.7005163077697232,0.4638604457219665,108.21833333333333,150.01586666666665,68.98358333333334,5.013116666666666,296.51027811666665,82930.04373666666,0.006282444380616171,296.475701081482,65.75258203199142,110.00212003091738,0.8921241721004711,1.0127749268872437,3.938180411072042,195.17025542089033,596.6274934416316,120.9274359557488,357.21634960759155,0.10041909088139268,2.6950804383012867,552.8407053987015,1077.5667785341545,406.2383258599021,0.376995963454367,5.805997281503092e-09,9.711167483282913e-08,2.4594315138426665e-07,9.197526335789369e-07,7.990001157445608e-08,83161.875,0.008637926107584836,16.058606518999596,295.47830937777735,65.03116837263028,106.06964110372058,1.0377910923152092,0.8993616463879249,2.388821096225486,346.3977880711368,3703.369493537918,2565.9961723484253,532.8519884284939,0.07591426948133854,36.384524853558055,4849.161500375541,6838.678093437877,572.645557527595,0.08373629372569574,9.575997106008835e-09,4.672410020746379e-08,1.5276192024775378e-07,8.774568227316829e-07,6.524653867326049e-08,82416.75,0.010089332775521627,395.55827211411685
2014-07-28 18:47:00,40.385070033333335,-104.62876433333332,1712.4683370166667,0.608557370528011,0.462069700083554,108.66000000000001,164.962,69.26536666666668,10.675933333333335,296.66796175,83696.85912833334,0.006211142418924003,296.475701081482,65.75258203199142,110.00212003091738,0.8921241721004711,1.0127749268872437,3.938180411072042,195.17025542089033,596.6274934416316,120.9274359557488,357.21634960759155,0.10041909088139268,2.6950804383012867,552.8407053987015,1077.5667785341545,406.2383258599021,0.376995963454367,5.805997281503092e-09,9.711167483282913e-08,2.4594315138426665e-07,9.197526335789369e-07,7.990001157445608e-08,83161.875,0.008637926107584836,16.058606518999596,296.13416132598553,56.434220090055234,145.32820822392617,0.49494498207938986,0.8091890920991318,4.033936681466372,3082.9003358410746,2018.5311866264974,2555.5809444502343,519.3494026563963,0.06667421190835138,126.04340895048976,4189.926906288275,5219.571616895526,826.3390004588668,0.15831548278484073,9.883316618941763e-09,6.059372797367963e-08,1.6490293592551678e-07,1.060714182790924e-06,6.481943374214855e-08,83175.875,0.012835706824350862,331.58567190794554
2014-07-28 18:48:00,40.4302855,-104.63095913333333,1480.3350037333332,0.4401581477019624,0.41999078060741263,146.61833333333334,225.36116666666666,69.56073333333333,33.092016666666666,299.30974356666667,85953.27941333334,0.005628753759086711,296.475701081482,65.75258203199142,110.00212003091738,0.8921241721004711,1.0127749268872437,3.938180411072042,195.17025542089033,596.6274934416316,120.9274359557488,357.21634960759155,0.10041909088139268,2.6950804383012867,552.8407053987015,1077.5667785341545,406.2383258599021,0.376995963454367,5.805997281503092e-09,9.711167483282913e-08,2.4594315138426665e-07,9.197526335789369e-07,7.990001157445608e-08,83161.875,0.008637926107584836,16.058606518999596,298.7184610170256,57.22636982517669,148.48685407931836,0.4924798988676201,0.7647338311152914,4.151470561573406,2834.171914280217,1309.090578828145,2918.1334419382247,516.1059094662795,0.06995870596992967,238.85840098492923,4301.367370466307,4982.258289923548,868.6621547942591,0.17435108825070342,9.768681697833403e-09,5.9555557332340115e-08,1.664701597639181e-07,1.053524445088877e-06,6.284133464773203e-08,85746.25,0.013490619441238597,62.69860276436967
2014-07-28 18:49:00,40.477118983333334,-104.62844238333334,1633.8483317166667,0.3459378723782842,0.32486919155268634,80.97166666666666,310.4353333333333,69.15053333333334,15.526833333333334,297.9872391166666,84466.03993833334,0.006022346967431359,296.475701081482,65.75258203199142,110.00212003091738,0.8921241721004711,1.0127749268872437,3.938180411072042,195.17025542089033,596.6274934416316,120.9274359557488,357.21634960759155,0.10041909088139268,2.6950804383012867,552.8407053987015,1077.5667785341545,406.2383258599021,0.376995963454367,5.805997281503092e-09,9.711167483282913e-08,2.4594315138426665e-07,9.197526335789369e-07,7.990001157445608e-08,83161.875,0.008637926107584836,16.058606518999596,297.32960701752575,65.56940869003904,111.02746570233872,1.0216093150106578,0.8844217288344848,2.7499118867531624,554.484469010466,2651.1755867052525,2302.1848467882005,467.88656194183625,0.07860960997604446,161.76488214801452,4241.015245061772,5583.090487193279,571.2915235516318,0.1023253205123728,9.927968478861333e-09,4.921003553905105e-08,1.648507931880897e-07,9.076922688850978e-07,6.144833426056413e-08,84476.375,0.009888161627767891,170.82424034542322
2014-07-28 18:50:00,40.52899776666666,-104.59657165,1786.5633300833333,0.4318233471599297,0.21855179209347247,72.695,124.87678333333334,70.72105,7.797883333333333,296.66585745,83091.77215166666,0.007441009710413055,296.475701081482,65.75258203199142,110.00212003091738,0.8921241721004711,1.0127749268872437,3.938180411072042,195.17025542089033,596.6274934416316,120.9274359557488,357.21634960759155,0.10041909088139268,2.6950804383012867,552.8407053987015,1077.5667785341545,406.2383258599021,0.376995963454367,5.805997281503092e-09,9.711167483282913e-08,2.4594315138426665e-07,9.197526335789369e-07,7.990001157445608e-08,83161.875,0.008637926107584836,16.058606518999596,295.27170678226287,64.8706636485802,98.86779506974226,0.9143201165193952,0.5068574212491491,2.0546256936160794,260.1982934894052,1407.340022556863,1968.8255580059401,432.94052540132446,0.07118151992627994,135.51510411311992,3217.964901841467,3944.692391597174,472.5433103792333,0.1197921823729085,9.811303555143284e-09,4.491051001864679e-08,1.636253213667556e-07,8.66766485799842e-07,6.056859879964568e-08,82677.875,0.008236860612548184,327.795902186133
2014-07-28 18:51:00,40.587497066666664,-104.56038731666666,1844.6233337,0.5565216208009285,0.28104725770605515,59.47833333333333,134.15675,71.90116666666667,5.715933333333334,296.4842030666667,82577.806195,0.009048726517798516,296.475701081482,65.75258203199142,110.00212003091738,0.8921241721004711,1.0127749268872437,3.938180411072042,195.17025542089033,596.6274934416316,120.9274359557488,357.21634960759155,0.10041909088139268,2.6950804383012867,552.8407053987015,1077.5667785341545,406.2383258599021,0.376995963454367,5.805997281503092e-09,9.711167483282913e-08,2.4594315138426665e-07,9.197526335789369e-07,7.990001157445608e-08,83161.875,0.008637926107584836,16.058606518999596,295.12524054249803,64.85222278360973,103.4941995377899,0.9741635019440898,0.6604418718472176,2.162824021812723,394.2050531603222,1312.0208878430544,1764.3735017801685,464.1262480755023,0.06119085424692554,111.50324357089977,2869.1767415154927,3652.0850721238717,523.3638122807604,0.14330548219579067,8.926576875192093e-09,4.98436565536939e-08,1.584733443561713e-07,9.100578729594012e-07,6.112179992799958e-08,82418.5,0.008563217175646752,327.1048218448756
2014-07-28 18:52:00,40.652924999999996,-104.55060746666666,1833.7300008166667,0.5462998462775556,0.2848285062317168,41.69833333333334,75.95751666666666,72.09481666666667,2.3872833333333334,296.8721020333333,82673.237615,0.010015662657857163,296.475701081482,65.75258203199142,110.00212003091738,0.8921241721004711,1.0127749268872437,3.938180411072042,195.17025542089033,596.6274934416316,120.9274359557488,357.21634960759155,0.10041909088139268,2.6950804383012867,552.8407053987015,1077.5667785341545,406.2383258599021,0.376995963454367,5.805997281503092e-09,9.711167483282913e-08,2.4594315138426665e-07,9.197526335789369e-07,7.990001157445608e-08,83161.875,0.008637926107584836,16.058606518999596,295.6776599301327,63.87842769923144,96.30959758158271,0.6087513973776417,0.27585040810369293,2.0298581326696725,120.98570438361794,519.0134859760672,1055.770075704338,405.23624317799334,0.06602291044806119,45.713483063618376,1748.2189651286944,2025.7993108324654,423.7283360392868,0.2091659987114732,9.6028026636232e-09,4.869882493962962e-08,1.692354885926864e-07,8.999309572221056e-07,6.131151407994426e-08,82727.625,0.00704620705904554,267.8474022220918
2014-07-28 18:53:00,40.71825476666667,-104.54837263333334,1886.2733255666667,0.4994912559801597,0.2546555147347557,39.69833333333334,68.37201666666667,71.78341666666667,1.5652666666666666,296.57273616666663,82154.67275833334,0.011323846542617982,296.475701081482,65.75258203199142,110.00212003091738,0.8921241721004711,1.0127749268872437,3.938180411072042,195.17025542089033,596.6274934416316,120.9274359557488,357.21634960759155,0.10041909088139268,2.6950804383012867,552.8407053987015,1077.5667785341545,406.2383258599021,0.376995963454367,5.805997281503092e-09,9.711167483282913e-08,2.4594315138426665e-07,9.197526335789369e-07,7.990001157445608e-08,83161.875,0.008637926107584836,16.058606518999596,295.32186071258434,66.686668156087,97.97060942392756,0.3987227300391119,0.565120219294192,2.8540442985468357,111.76185776810067,2516.405749002716,20648.362880318982,454.7996654191492,0.06553729943269307,8.7813132697959,22327.038585180097,23628.41514531008,477.07016044015046,0.020190527274312024,9.8024820759775e-09,2.8515035468029066e-08,1.7705652633678903e-07,9.973821171409107e-07,6.307440376693953e-08,82264.0,0.01882302021578754,265.60605682134917
