time,N10_non,N_10,N_All,SUMNC2,altitude,latitude,longitude,N_Nuc
2014-08-06 13:54:30,-9999.0,-9999.0,-9999.0,0.0022152411738306102,1704.0,39.90168,-105.1024971,0.0
2014-08-06 13:55:00,-9999.0,-9999.0,-9999.0,0.002215163237459253,1709.1333333333334,39.90391185,-105.10674667000002,0.0
2014-08-06 13:55:30,-9999.0,-9999.0,-9999.0,0.002208892589024741,1752.3,39.91310004333333,-105.12436039666665,0.0
2014-08-06 13:56:00,-9999.0,-9999.0,-9999.0,0.0021875795099161803,1872.4,39.92775217666666,-105.14691136666666,0.0
2014-08-06 13:56:30,-9999.0,-9999.0,-9999.0,0.002169697726452338,1975.6666666666667,39.95295473333332,-105.15865428333333,0.0
2014-08-06 13:57:00,-9999.0,-9999.0,-9999.0,0.0021725176153568593,1963.8,39.98365542,-105.16473617333334,0.0
2014-08-06 13:57:30,-9999.0,-9999.0,-9999.0,0.0021760442588433693,1943.1333333333334,40.013240689999996,-105.17815500666664,0.0
2014-08-06 13:58:00,29.07200000000007,528.7059999999999,526.0686666666667,0.002184627538096915,1889.8,40.04219982666668,-105.19364267333334,-2.637333333333231
2014-08-06 13:58:30,373.66533333333336,861.9856666666664,941.575,0.0021856014520666525,1886.1,40.070411809999996,-105.20755233666668,79.58933333333368
2014-08-06 13:59:00,378.26600000000013,926.8343333333331,1018.2376666666667,0.002284915199948978,1901.7333333333333,40.09835217333333,-105.22157567666666,91.40333333333353
2014-08-06 13:59:30,389.79900000000004,1065.8023333333335,1290.9320000000002,0.0029494418063491005,1911.8,40.12674828000001,-105.23678106000003,225.1296666666667
2014-08-06 14:00:00,376.16733333333326,939.164,1153.0983333333336,0.0028687840518640834,1951.8333333333333,40.1567983,-105.23940836666664,213.9343333333336
2014-08-06 14:00:30,382.2866666666666,899.8303333333333,990.0409999999997,0.0024225277310468123,1912.4333333333334,40.18771298666666,-105.22799325666666,90.21066666666638
2014-08-06 14:01:00,393.88433333333336,910.1916666666663,997.3346666666667,0.0023534474328734015,1905.5666666666666,40.219561893333335,-105.21871591999998,87.14300000000048
2014-08-06 14:01:30,391.48300000000006,961.6233333333332,1070.9996666666664,0.0018727929686586618,1992.7,40.250794209999995,-105.21365915666665,109.37633333333315
2014-08-06 14:02:00,385.1130000000001,948.7753333333336,1046.6766666666665,0.0019192999532081088,2023.6333333333334,40.280393736666674,-105.20753961,97.9013333333329
2014-08-06 14:02:30,374.061,882.9359999999999,940.6226666666668,0.002253952615251672,2012.9666666666667,40.30976448333333,-105.19979858666666,57.68666666666684
2014-08-06 14:03:00,374.6429999999999,908.3043333333333,993.2933333333336,0.0022424304328812644,2045.3333333333333,40.33994535333333,-105.19319992333331,84.98900000000037
2014-08-06 14:03:30,383.8903333333332,973.4650000000001,1043.1643333333334,0.0022014198580028533,2036.5666666666666,40.37010230666666,-105.18716125333336,69.69933333333324
2014-08-06 14:04:00,389.64933333333346,1026.5023333333334,1085.4053333333331,0.0022524670383456884,1958.7666666666667,40.40250969333333,-105.18044026333334,58.90299999999979
2014-08-06 14:04:30,388.84599999999995,1021.5236666666666,1072.908,0.0024822019918891184,1924.7666666666667,40.436120976666665,-105.17334899333335,51.3843333333333
2014-08-06 14:05:00,401.3046666666668,1111.4983333333332,1150.7613333333331,0.0023408051300926563,1985.3,40.469278980000006,-105.16656570666665,39.26299999999992
2014-08-06 14:05:30,407.5593333333333,1110.6473333333333,1270.2520000000002,0.0015040076925160754,1976.6666666666667,40.501209383333325,-105.15982336000002,159.60466666666684
2014-08-06 14:06:00,425.1816666666666,1322.0013333333334,1227.332,0.0021748941986668552,1856.3666666666666,40.53163617999999,-105.14723483666667,-94.66933333333327
2014-08-06 14:06:30,780.2346666666666,2016.0109999999995,2277.611,0.006469120520095615,1764.8333333333333,40.56011709,-105.14193191666669,261.60000000000036
2014-08-06 14:07:00,762.8103333333336,1758.8480000000002,2057.1639999999998,0.006516674148255678,1662.5333333333333,40.585219326666675,-105.14357476666667,298.3159999999996
2014-08-06 14:07:30,607.3676666666665,1500.2486666666666,1484.179,0.0064534938740071586,1654.3666666666666,40.60853157,-105.14227904999998,-16.069666666666535
2014-08-06 14:08:00,553.3183333333332,1376.628666666667,1356.9053333333334,0.005924605405849641,1760.4,40.62284393333333,-105.11931737666666,-19.723333333333585
2014-08-06 14:08:30,380.862,912.7099999999998,957.512,0.0027999415698972056,1925.9666666666667,40.610776393333346,-105.09011383,44.802000000000135
2014-08-06 14:09:00,317.749,806.7563333333331,799.3850000000001,0.0026921910689395975,2090.633333333333,40.58456014333334,-105.07838923666664,-7.371333333333041
2014-08-06 14:09:30,319.76966666666675,735.94,741.4776666666664,0.002208678977083922,2242.6666666666665,40.566890966666655,-105.10478999000003,5.537666666666382
2014-08-06 14:10:00,323.66966666666667,734.0320000000004,769.3006666666668,0.0022132339952548414,2407.633333333333,40.57868677999999,-105.13614527333334,35.26866666666638
2014-08-06 14:10:30,333.6243333333333,734.9016666666668,711.8600000000002,0.0024078368505712077,2564.0,40.60579972999999,-105.1310376466667,-23.041666666666515
2014-08-06 14:11:00,331.8543333333334,696.8560000000002,717.8993333333333,0.002359348831274914,2715.1,40.608877310000004,-105.0933046966667,21.043333333333067
2014-08-06 14:11:30,326.32899999999995,689.802,715.61,0.002208065772133284,2876.1666666666665,40.58244005999999,-105.07977677,25.807999999999993
2014-08-06 14:12:00,323.20633333333336,670.0933333333334,686.4136666666666,0.002063254556438344,3022.133333333333,40.567129519999995,-105.10970433999995,16.320333333333224
