time,latitude,longitude,altitude,OH,H2SO4,SO2,NO,O3,NH3,T,P,SUMNC2,glm_T,glm_SO2,glm_O3,glm_CO,glm_OH,glm_H2SO4,glm_NH3,glm_NO,glm_N_Nuc,glm_N_Ait,glm_N_Acu,glm_N_Cor,glm_N_Ait_In,glm_N_10,glm_N_All,glm_N_100,glm_nuc_CCN,glm_D_Nuc,glm_D_Ait,glm_D_Acu,glm_D_Cor,glm_D_Ait_In,glm_P,glm_SUMNC2,glm_Altitude_AGL,model_T,model_SO2,model_O3,model_CO,model_OH,model_H2SO4,model_NH3,model_NO,model_N_Nuc,model_N_Ait,model_N_Acu,model_N_Cor,model_N_Ait_In,model_N_10,model_N_All,model_N_100,model_nuc_CCN,model_D_Nuc,model_D_Ait,model_D_Acu,model_D_Cor,model_D_Ait_In,model_P,model_SUMNC2,model_Altitude_AGL
2014-08-06 16:11:00,39.90292501694915,-105.10488015254236,1708.9796660338984,,,,,,1.8718305084745763,299.14011718644065,83129.66493728814,0.0247517344228267,286.6862572387733,1605.512598608898,16.109687942914107,167.71266224514807,0.08474968216472907,0.09652827531501586,2.652913123348216,7219.160276632295,0.051948431776824636,1497.6000788557171,72.43458039358406,0.10459211437350639,69.67026366210119,1639.8322687655836,1639.8614634575524,660.5325821694528,0.4027977953556871,9.302010494283366e-09,8.709637601087123e-08,2.2819153427542077e-07,6.946131490192013e-07,7.298021501601306e-08,75936.75,0.008246122385292286,14.388265383731724,294.40584159150325,5241.272946147714,12.671904831764348,387.4522839373727,0.033189820197815335,0.13946978257489853,2.2584967477432043,51537.99499697674,11.641664101105771,1963.3380469461556,134.46123472183797,0.0783158356678623,11098.291029786653,13201.667654737394,13207.810291391419,2295.9214956641586,0.1738305930363486,9.683539285724565e-09,7.00223704957793e-08,2.0196790063069126e-07,9.313120903533218e-07,6.262279954170027e-08,82757.875,0.008386067294687027,60.77759064670274
2014-08-06 16:12:00,39.9203967,-105.13521966666667,1803.2750021,,,414.62982456140355,,,2.2364166666666665,296.5290053833333,82219.743965,0.008043803209022567,286.6862572387733,1605.512598608898,16.109687942914107,167.71266224514807,0.08474968216472907,0.09652827531501586,2.652913123348216,7219.160276632295,0.051948431776824636,1497.6000788557171,72.43458039358406,0.10459211437350639,69.67026366210119,1639.8322687655836,1639.8614634575524,660.5325821694528,0.4027977953556871,9.302010494283366e-09,8.709637601087123e-08,2.2819153427542077e-07,6.946131490192013e-07,7.298021501601306e-08,75936.75,0.008246122385292286,14.388265383731724,295.18321868364825,2715.433043070587,30.66058382396717,173.198493116792,0.08524056927019534,0.49014179761809656,0.9008480236949911,11524.643099138602,18.430338877885163,1628.1240406537947,117.40895528484339,0.07521327614998313,2737.2637048342704,4491.286891040366,4501.302252926944,892.6474686476047,0.19830871567603936,9.506888077188994e-09,7.092399096580257e-08,2.0238284508965236e-07,8.552227593280611e-07,6.177824180327774e-08,81784.25,0.007175550087666654,125.3232771740318
2014-08-06 16:13:00,39.96565388333333,-105.15387623333332,2048.4950033166665,,,198.79,,,2.0020166666666666,293.8186503333333,80032.13205833333,0.005728489230207464,286.6862572387733,1605.512598608898,16.109687942914107,167.71266224514807,0.08474968216472907,0.09652827531501586,2.652913123348216,7219.160276632295,0.051948431776824636,1497.6000788557171,72.43458039358406,0.10459211437350639,69.67026366210119,1639.8322687655836,1639.8614634575524,660.5325821694528,0.4027977953556871,9.302010494283366e-09,8.709637601087123e-08,2.2819153427542077e-07,6.946131490192013e-07,7.298021501601306e-08,75936.75,0.008246122385292286,14.388265383731724,293.3617281100632,138.95997436437145,54.37665455780685,72.83344581152735,0.5192099247850188,0.4167249984997036,0.10560946387314923,125.96827117902018,58.70479189004188,731.4754816775351,101.00034881772206,0.07008185003008024,32.11996765631368,892.433303487643,923.3706718916427,298.54703882768706,0.32332306831456464,9.690801989453759e-09,7.548696332388014e-08,1.9955797729732616e-07,7.608655212021174e-07,6.367309121193493e-08,79361.25,0.004280766058281994,453.6938417037826
2014-08-06 16:14:00,40.02378215,-105.1536373,2415.76833905,,,42.82833333333333,87.58285964912281,58.6790350877193,0.6858333333333333,290.8878211833333,76716.72241166668,0.004619257176932433,287.75422811754174,918.5051624573559,18.110559252855424,131.71500723482933,0.09917298795579232,0.13698891151355636,1.7504451336401134,3311.822757171641,0.015329289792771308,713.5491932341837,129.506197148926,0.09719248287099608,0.0,843.1591952017811,843.1679121557736,325.89332326269977,0.3865105853346227,9.229375207589232e-09,7.77571502521717e-08,1.79887857850186e-07,6.80670567553972e-07,8.02807612824342e-08,77807.5,0.004520171737494926,14.872322926209769,291.09328766936983,80.42724400926387,54.33110928411547,70.98546332400659,0.38338545373055366,0.18901835559437782,0.10750819738557234,60.17359333530014,73.02361277202436,667.9977622900983,98.64778731133596,0.08147964959235365,20.428712265374543,817.1175182072799,860.1793542884254,284.1988984405742,0.33039493103816103,9.001809932420432e-09,7.629897902414153e-08,2.1194211452374135e-07,7.484836168989229e-07,6.572747983418403e-08,76163.0,0.004208990077502488,884.3744540185663
2014-08-06 16:15:00,40.07933223333334,-105.13387201666666,2806.866666666667,,,17.868333333333332,115.34788333333333,59.43965,0.22841666666666666,287.7229057,73257.98635333334,0.005205325939613605,290.53815714637904,144.2328975543817,50.96401854276642,70.01326457299558,0.2097138331171655,0.11422181317061611,0.05766458814071889,31.422800870523126,18.58981876769385,639.9741561868663,114.08196444548946,0.12904927237056465,7.5811544951582235,769.873352890349,780.3561431675784,320.52553852156416,0.4107426350493054,9.281166320415688e-09,8.11933510454484e-08,2.3078859782778522e-07,7.139601704040528e-07,6.522583721240837e-08,75131.375,0.004910600864292348,313.536261350515,288.2466913577079,102.99269894530417,52.21486711518007,72.45326955918729,0.4274175791425594,0.2312149813847089,0.16824007811732428,73.27409937254652,22.48841923905022,653.4704053508476,111.56072254847209,0.10728445343434723,34.21685941037745,810.210266163672,821.8436910021817,327.53884035752674,0.39854152796149805,9.800766019948896e-09,8.135813828552159e-08,2.2662021138983987e-07,7.448973003498506e-07,6.396445117234712e-08,73381.5,0.004864619119705276,1211.6048573615371
2014-08-06 16:16:00,40.1340936,-105.10599864999999,3184.6066772833337,,,19.258333333333333,115.64735,59.52486666666667,0.06881666666666668,284.44859403333334,70043.44502500001,0.0052936506968156456,286.6330165143517,158.1642635914763,52.104122764635015,70.87653334871983,0.23935699292419838,0.14124582401258218,0.0665805750544073,32.527371399819444,22.410376091604913,615.0714368899507,121.83347586051912,0.1298899712819422,9.021787920073193,755.7966329590716,768.4669667334299,326.6946331696669,0.42512514826547193,9.265017308909297e-09,8.227436483548229e-08,2.3345740068431738e-07,7.203022876405601e-07,6.48606262873709e-08,71653.25,0.005065626631861948,715.3625214666839,283.8922369756678,112.24824632858834,52.41950505640783,72.3899443023611,0.39280082270953276,0.22640496041670222,0.1386386219962836,47.686765326978026,8.413408958157163,593.3579272091276,124.13424668220566,0.12323198282195906,22.475307388128627,744.2352940059648,748.5041222204411,325.92551035659886,0.43543582550987064,9.914531382862016e-09,8.252944938782801e-08,2.3353389702979645e-07,7.272656523994139e-07,6.749885055732128e-08,69378.25,0.0050368638380540775,1735.0284568312566
2014-08-06 16:17:00,40.1898499,-105.0809754,3503.2183268,,,20.85666666666667,116.22733333333333,60.877849999999995,0.06631666666666666,281.64467915,67400.75744666667,0.0044374882385657104,284.07290306893225,157.6631764903178,52.506855476412134,71.26086908342663,0.25455201810689665,0.15051298602534863,0.06370191923225364,31.951514175905913,23.326038242475754,600.9658304770769,126.14881079473281,0.12995423798489597,9.64617035204709,746.9763259554122,760.2168041043175,327.2826885146135,0.4305123048420586,9.240491788964898e-09,8.2451355465018e-08,2.3358103445217768e-07,7.221925289604547e-07,6.526346809828802e-08,69436.5,0.005108173337074127,978.7601286319085,281.2563543512077,111.41223964679055,52.693404171233645,72.30175104223908,0.4113935834862614,0.23270656163405581,0.11665328501652328,49.72042221228305,3.1258051403136338,592.379557182573,125.75740090168863,0.1247865451390113,21.127030166208176,740.5417447335566,742.5145799359223,325.241695665471,0.4380273525316349,8.56159772814902e-09,8.223035236322322e-08,2.3368524835666092e-07,7.231837359385993e-07,6.764765555958275e-08,66961.75,0.005053260669633236,2020.3245530735123
2014-08-06 16:18:00,40.25047,-105.07837958333333,3790.556669116667,,,20.118333333333332,85.3782,59.86716666666667,0.03495,279.40404701666665,65115.25726,0.004543753405007795,280.98591232045567,149.42100254628215,52.95814274964221,72.02305268890433,0.2724092591528238,0.15025741923379707,0.07576672135753675,31.196844578280533,22.28371482035228,579.5739999281235,133.75520347443435,0.1305562200871669,10.316551156153714,733.3684331783334,746.0600255991509,328.7877761428402,0.4406988243054506,9.21959195624279e-09,8.266198814297847e-08,2.3364828737634353e-07,7.249038316021928e-07,6.643180343122947e-08,66922.125,0.005189236379472558,1284.8448132749452,279.6695902202791,101.70867479285879,53.934145721620894,71.71692783233041,0.45488774213378297,0.24386444504587684,0.12266194089970447,54.829658618215674,31.470613241076247,603.1683883066294,116.00248480183984,0.11692049504666335,16.933681150054415,751.0090765873728,767.6920879946466,310.6886340549256,0.40470474935660944,9.655686846316759e-09,8.087590078965424e-08,2.3274575473909056e-07,7.239327999086303e-07,6.75644560653223e-08,65556.75,0.004813690185889856,2178.6846266613247
2014-08-06 16:19:00,40.31955466666667,-105.07806346666666,3820.97999265,,,16.16,70.01578333333333,56.49346666666667,0.10616666666666667,278.7873606333333,64977.20204833333,0.005551827013226455,279.3400669672342,141.7872733970033,53.21320299947283,72.57942019628756,0.2811285439769405,0.13526069535441734,0.08992228216237244,30.652771736382267,20.741106092740516,567.0603434401677,138.94291578308193,0.13124181141806615,10.658252075706399,725.7009672936215,737.5338592031146,330.1552721615484,0.4476476137899245,9.209161807965477e-09,8.274339964070906e-08,2.339387300385998e-07,7.264692691769971e-07,6.731184689395518e-08,65559.125,0.005253908562948453,1454.1796096478308,278.5136393414995,82.4803398021252,54.87771331070451,70.62875747974431,0.4325182562320286,0.19771740620830544,0.12394341957643777,46.90076758180655,74.90887056014,630.5578437853203,94.90063848052898,0.09604316563076148,11.078507782395961,768.3110516736152,811.541903774016,281.12165751280713,0.34640436458730167,9.137466494943543e-09,7.810157039070043e-08,2.2938732038019686e-07,7.311609012368258e-07,6.870245850297204e-08,64344.25,0.004302661963312807,2339.8335478411445
2014-08-06 16:20:00,40.37490631666667,-105.11883396666667,4114.1166626,,,11.925,55.85993333333333,56.764,0.09981666666666666,277.0099222166666,62672.729895,0.004281515061682848,277.5869768182721,129.98752771637606,53.51230055907358,73.23476790302803,0.2896413521621457,0.1153131905519178,0.09972653380692856,29.92591384170025,18.613554862986227,553.1366499770754,145.51372919863218,0.13244495060075684,10.941110673289318,717.693934650999,728.3374896625841,331.33305833573394,0.45491693485286633,9.194889152360253e-09,8.261112004499317e-08,2.3476261586854433e-07,7.265846987271592e-07,6.876671768513075e-08,64129.25,0.005341111241232122,1634.5441822094394,276.97207941174,62.89821644065589,55.42484317851742,69.65006509848953,0.38244244036918973,0.14043622299024178,0.09562224756836202,33.36572680501095,102.83709312388625,657.3844508412001,75.26436113700117,0.07653427118763219,8.618489881385074,781.4452742862239,844.1809292546602,249.32286971735826,0.2953429307358188,8.784565472833704e-09,7.486169593746916e-08,2.2701765605937298e-07,7.364966723992878e-07,6.976237302773888e-08,63018.0,0.0038095562286195213,2511.61822618461
