time,latitude,longitude,altitude,OH,H2SO4,SO2,NH3,T,P,SUMNC2,glm_T,glm_SO2,glm_CO,glm_OH,glm_H2SO4,glm_NH3,glm_N_Nuc,glm_N_Ait,glm_N_Acu,glm_N_Cor,glm_N_Ait_In,glm_N_10,glm_N_All,glm_N_100,glm_D_Nuc,glm_D_Ait,glm_D_Acu,glm_D_Cor,glm_D_Ait_In,glm_P,glm_SUMNC2,glm_Altitude_AGL,model_T,model_SO2,model_CO,model_OH,model_H2SO4,model_NH3,model_N_Nuc,model_N_Ait,model_N_Acu,model_N_Cor,model_N_Ait_In,model_N_10,model_N_All,model_N_100,model_D_Nuc,model_D_Ait,model_D_Acu,model_D_Cor,model_D_Ait_In,model_P,model_SUMNC2,model_Altitude_AGL
2014-08-03 20:37:00,39.55036506666667,-104.52825396666667,2245.3799844833334,,,53.406666666666666,0.9839833333333333,295.1528824833333,78455.67881,0.006710222262887502,298.76960960662325,253.77481541670204,82.89727912716482,0.676847844861138,0.8149601008131195,0.868649686676013,0.383525221118369,433.23912357457294,79.6472793248788,0.08673403411427684,7.229769974827836,520.3753340566464,520.5864321295122,272.9047950767674,9.429332216853019e-09,9.368711306926669e-08,2.7608147577094564e-07,6.486377538292581e-07,7.467384657277888e-08,81376.625,0.004299087882669683,15.728037771511216,295.50454777552693,42.09217517016664,77.58298814134041,0.21786332572714862,0.05140874374403571,0.5051286623236289,22.401541266289914,725.8677037211679,116.75981588075334,0.07671320761808907,65.89230435175622,919.6385355437815,930.9980784275854,322.9125179945296,9.917947735130182e-09,7.598695393028099e-08,2.224264154361361e-07,5.775298535110161e-07,6.215254789837484e-08,77765.375,0.0048708127312240895,439.49022842495845
2014-08-03 20:38:00,39.5586416,-104.44966645,2224.9266601333334,,,47.233333333333334,1.1866666666666668,295.1996670833333,78659.15629166667,0.007707960568587658,298.76960960662325,253.77481541670204,82.89727912716482,0.676847844861138,0.8149601008131195,0.868649686676013,0.383525221118369,433.23912357457294,79.6472793248788,0.08673403411427684,7.229769974827836,520.3753340566464,520.5864321295122,272.9047950767674,9.429332216853019e-09,9.368711306926669e-08,2.7608147577094564e-07,6.486377538292581e-07,7.467384657277888e-08,81376.625,0.004299087882669683,15.728037771511216,295.8134349825341,35.917508296600936,77.80880343363138,0.21099822890531406,0.043900883079783376,0.5313665483390175,21.355749441748078,671.7546976307233,114.03963762358858,0.0751228757508266,32.580657874527816,828.5960305870096,839.8058654463385,308.41161344638385,9.714419037705072e-09,7.709335658909656e-08,2.3007708475147073e-07,5.95893377624702e-07,6.35977260137573e-08,78266.125,0.004791781967143034,444.2743861834817
2014-08-03 20:39:00,39.611535366666665,-104.40581916666666,2164.8883259833333,,,47.943333333333335,1.1223833333333333,295.8492907,79198.47036166667,0.009734906183744495,298.76960960662325,253.77481541670204,82.89727912716482,0.676847844861138,0.8149601008131195,0.868649686676013,0.383525221118369,433.23912357457294,79.6472793248788,0.08673403411427684,7.229769974827836,520.3753340566464,520.5864321295122,272.9047950767674,9.429332216853019e-09,9.368711306926669e-08,2.7608147577094564e-07,6.486377538292581e-07,7.467384657277888e-08,81376.625,0.004299087882669683,15.728037771511216,296.24381918524267,32.76831209660897,78.0717177785192,0.21455799210689816,0.041181106613744294,0.5545239283843125,24.0310620303068,646.4648280410846,113.88049623467914,0.07412921475611466,25.698891588577663,797.9871296213703,810.1494071094044,304.5703017907317,9.92926570435185e-09,7.778652141934099e-08,2.3350729318736094e-07,6.070271125446023e-07,6.432129886595885e-08,78774.375,0.0047809136324930114,447.4788792134554
2014-08-03 20:40:00,39.675955550000005,-104.39262421666668,2104.3383423166665,,,45.151666666666664,1.2100666666666666,296.31548415,79761.21022000001,0.008759591553027463,298.76960960662325,253.77481541670204,82.89727912716482,0.676847844861138,0.8149601008131195,0.868649686676013,0.383525221118369,433.23912357457294,79.6472793248788,0.08673403411427684,7.229769974827836,520.3753340566464,520.5864321295122,272.9047950767674,9.429332216853019e-09,9.368711306926669e-08,2.7608147577094564e-07,6.486377538292581e-07,7.467384657277888e-08,81376.625,0.004299087882669683,15.728037771511216,296.3826008694506,32.42337518957358,78.1122082489977,0.21307203231792213,0.03986714309615473,0.567134809177691,20.16086686739528,643.8527307286345,115.063046060226,0.07449892647207731,62.07446625571981,830.6585188789949,841.2256088384476,311.26163522740336,9.723143260901118e-09,7.798924139430384e-08,2.338653796618646e-07,6.085390175902482e-07,6.206786973097174e-08,79012.75,0.004811246081883448,449.1318905678403
2014-08-03 20:41:00,39.74058855,-104.38135845000001,2042.9133341499999,,,45.27333333333333,1.10665,296.87007393333334,80316.182045,0.007994033903509489,298.76960960662325,253.77481541670204,82.89727912716482,0.676847844861138,0.8149601008131195,0.868649686676013,0.383525221118369,433.23912357457294,79.6472793248788,0.08673403411427684,7.229769974827836,520.3753340566464,520.5864321295122,272.9047950767674,9.429332216853019e-09,9.368711306926669e-08,2.7608147577094564e-07,6.486377538292581e-07,7.467384657277888e-08,81376.625,0.004299087882669683,15.728037771511216,297.3539434645939,32.11142009058664,77.7121313389792,0.21859918642025106,0.04178448860541644,0.561864847627712,18.68507718431393,638.5803867384496,114.6664041859246,0.07520795990484487,26.833937200138454,789.3775985892031,798.8410132687313,304.57076328996396,9.925081085710004e-09,7.80021234213432e-08,2.3289608265187378e-07,6.018493376576362e-07,6.474946564444784e-08,80034.0,0.004770179159164738,383.79611380759405
2014-08-03 20:42:00,39.803539799999996,-104.39456511666667,2021.7199931333334,,,49.35666666666667,1.2192166666666666,296.97435403333327,80523.58622666667,0.00892707536885544,298.76960960662325,253.77481541670204,82.89727912716482,0.676847844861138,0.8149601008131195,0.868649686676013,0.383525221118369,433.23912357457294,79.6472793248788,0.08673403411427684,7.229769974827836,520.3753340566464,520.5864321295122,272.9047950767674,9.429332216853019e-09,9.368711306926669e-08,2.7608147577094564e-07,6.486377538292581e-07,7.467384657277888e-08,81376.625,0.004299087882669683,15.728037771511216,297.70650006846955,33.10574918967643,77.24567447817803,0.22345659620226446,0.04273182738569151,0.5640328651868506,16.88711868230783,649.6304615825152,117.1762985240448,0.07411179066633454,99.1475303115396,874.3909779636974,882.9155208910737,317.8643951389683,9.94440946441611e-09,7.77227008283087e-08,2.2741052974577967e-07,5.928265639910405e-07,6.136061889013789e-08,80366.875,0.004769256801327305,385.5646710180851
2014-08-03 20:43:00,39.864487149999995,-104.42665155,1984.0816711833334,,,57.309999999999995,1.265,297.38499186666667,80845.33458,0.010504850605410744,298.76960960662325,253.77481541670204,82.89727912716482,0.676847844861138,0.8149601008131195,0.868649686676013,0.383525221118369,433.23912357457294,79.6472793248788,0.08673403411427684,7.229769974827836,520.3753340566464,520.5864321295122,272.9047950767674,9.429332216853019e-09,9.368711306926669e-08,2.7608147577094564e-07,6.486377538292581e-07,7.467384657277888e-08,81376.625,0.004299087882669683,15.728037771511216,297.87190650228507,34.210241564752856,77.69388823906506,0.21920529736794386,0.04328309796643896,0.5827739575118541,13.671902100055553,648.6742814664731,122.11622688463798,0.07256197047831531,38.43361034978444,815.6870444827882,822.9685827714294,315.9012021703739,9.627833775163798e-09,7.809758173977944e-08,2.2413870084196196e-07,5.95820667282631e-07,6.277043780852792e-08,80634.75,0.004835306703320016,386.9703645173139
2014-08-03 20:44:00,39.924256766666666,-104.45856766666667,1955.5599976166666,,,59.53333333333333,1.095,297.7597084166666,81105.95621666666,0.010058159965363052,298.76960960662325,253.77481541670204,82.89727912716482,0.676847844861138,0.8149601008131195,0.868649686676013,0.383525221118369,433.23912357457294,79.6472793248788,0.08673403411427684,7.229769974827836,520.3753340566464,520.5864321295122,272.9047950767674,9.429332216853019e-09,9.368711306926669e-08,2.7608147577094564e-07,6.486377538292581e-07,7.467384657277888e-08,81376.625,0.004299087882669683,15.728037771511216,297.92014774308524,33.806377770850915,78.16115378307636,0.2410850874020281,0.046458656709786786,0.6170727300563651,13.082365905359248,635.3790554319933,125.83660656455903,0.07018955867724762,26.959375295558694,794.6788540575296,801.3275927561476,318.79504769103227,9.904881879603455e-09,7.892092312706125e-08,2.2325881072395917e-07,6.051945746334431e-07,6.355711224221748e-08,80792.125,0.004888156558348768,388.5390144897438
2014-08-03 20:45:00,39.98620815,-104.4885272,1918.7400004666667,,,55.559999999999995,1.0908,298.38264828333337,81462.99671833334,0.00835787432235532,298.76960960662325,253.77481541670204,82.89727912716482,0.676847844861138,0.8149601008131195,0.868649686676013,0.383525221118369,433.23912357457294,79.6472793248788,0.08673403411427684,7.229769974827836,520.3753340566464,520.5864321295122,272.9047950767674,9.429332216853019e-09,9.368711306926669e-08,2.7608147577094564e-07,6.486377538292581e-07,7.467384657277888e-08,81376.625,0.004299087882669683,15.728037771511216,298.26531464921123,33.433289905823266,78.14232053541656,0.21987394914284128,0.043426025069940026,0.6467579134792261,11.179747980567507,624.835149299817,126.12460394202348,0.07009295672738604,13.32620401866027,769.5046654023721,775.5357981977957,316.96321652090444,9.550851585357645e-09,7.942173385127476e-08,2.231522175456454e-07,6.044458776579989e-07,6.670813028090457e-08,81232.75,0.004877731040073196,391.1520783219027
2014-08-03 20:46:00,40.04929473333333,-104.51329386666666,1884.7549987166667,,,56.785,1.3003833333333332,298.627819,81774.87071,0.008366667371600186,300.09608953673,193.4913210223039,81.05257309613529,0.49031312319880843,0.508349456128523,1.8078018731273147,0.6208715606244494,390.50584020742025,67.55588399800223,0.0894358093621989,3.840088309853547,462.0398722049389,462.6121198852627,258.5560604933164,5.184683706573906e-09,9.859759894592815e-08,2.799614729912458e-07,6.16944529729263e-07,8.22781572035529e-08,82763.5,0.003976049580812462,16.058606518999596,298.1640185958452,66.57083300481659,80.36410216167364,0.2080038731594163,0.0786755139003793,0.6833633242709736,11.075268385219458,646.3569387111604,127.25286409834256,0.07358236081246906,15.516103553305108,794.5896258797706,800.2747571088399,329.63748296398023,9.846357716718964e-09,8.020388152734972e-08,2.2180073711218897e-07,5.961977041856482e-07,6.534318111088345e-08,81248.5,0.00500467520470753,391.4470233199319
2014-08-03 20:47:00,40.11146035,-104.53772491666668,1869.5366699166666,,,64.09666666666666,1.4444000000000001,298.71908851666666,81902.72440333334,0.007698472023193412,300.09608953673,193.4913210223039,81.05257309613529,0.49031312319880843,0.508349456128523,1.8078018731273147,0.6208715606244494,390.50584020742025,67.55588399800223,0.0894358093621989,3.840088309853547,462.0398722049389,462.6121198852627,258.5560604933164,5.184683706573906e-09,9.859759894592815e-08,2.799614729912458e-07,6.16944529729263e-07,8.22781572035529e-08,82763.5,0.003976049580812462,16.058606518999596,298.1274808089586,159.53035569858358,83.32470731518097,0.2290690187297068,0.18309386340016537,0.9877159114514666,9.223629044423282,701.7916899632326,131.84289125385413,0.07386234284530657,84.05339197019919,922.2350922150714,926.9854645745545,372.448585969915,9.826857504263636e-09,8.196193612325176e-08,2.1954509789898402e-07,6.010946243030834e-07,6.105158787160251e-08,81326.125,0.005379700696917361,390.9839899798535
2014-08-03 20:48:00,40.17285916666666,-104.56217783333334,1853.5283284500001,,,72.455,1.4881333333333333,298.82863968333334,82038.610845,0.006882932435958206,300.09608953673,193.4913210223039,81.05257309613529,0.49031312319880843,0.508349456128523,1.8078018731273147,0.6208715606244494,390.50584020742025,67.55588399800223,0.0894358093621989,3.840088309853547,462.0398722049389,462.6121198852627,258.5560604933164,5.184683706573906e-09,9.859759894592815e-08,2.799614729912458e-07,6.16944529729263e-07,8.22781572035529e-08,82763.5,0.003976049580812462,16.058606518999596,298.4904766362249,251.00311676429516,84.43571027091154,0.2770575962829012,0.3175762951131918,1.3152414914830735,8.4408100274765,773.2903976062332,136.63780295799043,0.0732997517429864,89.48421848918287,1003.5825171776318,1007.9265288326261,409.0219568628816,9.831180653650225e-09,8.30438075157945e-08,2.1554130983451472e-07,6.012005940423541e-07,6.085863668701771e-08,81673.5,0.005767987159621347,392.59771399423784
2014-08-03 20:49:00,40.23561121666667,-104.5866787,1811.37333575,,,97.94166666666666,2.3320333333333334,299.3221029333333,82463.61663333332,0.006002142011624675,300.09608953673,193.4913210223039,81.05257309613529,0.49031312319880843,0.508349456128523,1.8078018731273147,0.6208715606244494,390.50584020742025,67.55588399800223,0.0894358093621989,3.840088309853547,462.0398722049389,462.6121198852627,258.5560604933164,5.184683706573906e-09,9.859759894592815e-08,2.799614729912458e-07,6.16944529729263e-07,8.22781572035529e-08,82763.5,0.003976049580812462,16.058606518999596,298.8420375905894,272.6191759544645,85.29882718895925,0.41417404605596747,0.49547840208583954,1.5857482401331655,4.813866809996927,764.0461708565067,144.35140849657915,0.06969407453331389,60.95227420933863,971.454937370992,974.2334144469548,418.2403713525438,9.136715611167914e-09,8.434606209880036e-08,2.1293903303301804e-07,6.121164775252383e-07,6.088649040776487e-08,81897.5,0.005912229432989587,394.26438658912866
2014-08-03 20:50:00,40.294495350000005,-104.60967550000001,1803.7600016666665,,,186.52,3.9099166666666667,299.25095989999994,82520.87453,0.004803444099498547,300.09608953673,193.4913210223039,81.05257309613529,0.49031312319880843,0.508349456128523,1.8078018731273147,0.6208715606244494,390.50584020742025,67.55588399800223,0.0894358093621989,3.840088309853547,462.0398722049389,462.6121198852627,258.5560604933164,5.184683706573906e-09,9.859759894592815e-08,2.799614729912458e-07,6.16944529729263e-07,8.22781572035529e-08,82763.5,0.003976049580812462,16.058606518999596,298.71303031584563,310.04855818115067,92.26533104849844,0.6169115463212237,0.8097733486893254,1.8162697766889304,4.5572744328748005,761.5968543600225,155.77045105462776,0.06641993579720004,45.784715694490906,965.4900898201134,967.775715477813,441.4758497466651,9.982190649453684e-09,8.654037946239067e-08,2.1073902096633284e-07,6.350442006067049e-07,6.070280524653286e-08,81887.0,0.006214179977656099,393.8793916934566
2014-08-03 20:51:00,40.345032966666665,-104.62566041666668,1795.3566629833333,,,306.49666666666667,6.8067,298.8926108333333,82578.60727833332,0.005037828282755661,300.09608953673,193.4913210223039,81.05257309613529,0.49031312319880843,0.508349456128523,1.8078018731273147,0.6208715606244494,390.50584020742025,67.55588399800223,0.0894358093621989,3.840088309853547,462.0398722049389,462.6121198852627,258.5560604933164,5.184683706573906e-09,9.859759894592815e-08,2.799614729912458e-07,6.16944529729263e-07,8.22781572035529e-08,82763.5,0.003976049580812462,16.058606518999596,298.7137874453634,313.78358311048714,95.1898926760305,0.5054904354569615,0.5782330201247102,2.0493757306890195,3.217720701046695,720.6370596654156,164.77487004966648,0.06204949525682809,33.69336446761722,920.6341633826629,922.3850643790028,445.4399860844282,9.498818599477918e-09,8.837782648733408e-08,2.113227954874763e-07,6.611740881326358e-07,6.078619305276513e-08,82114.875,0.006320678424306181,395.55827211411685
2014-08-03 20:52:00,40.39109036666667,-104.62913135000001,1661.7800008666668,,,273.82666666666665,7.4792499999999995,299.9894528666666,83742.627355,0.006525674981627866,300.09608953673,193.4913210223039,81.05257309613529,0.49031312319880843,0.508349456128523,1.8078018731273147,0.6208715606244494,390.50584020742025,67.55588399800223,0.0894358093621989,3.840088309853547,462.0398722049389,462.6121198852627,258.5560604933164,5.184683706573906e-09,9.859759894592815e-08,2.799614729912458e-07,6.16944529729263e-07,8.22781572035529e-08,82763.5,0.003976049580812462,16.058606518999596,299.837798521597,322.570779100735,101.1254182088026,0.3324951442127535,0.3725899732234726,2.68963225182881,2.6113394519893176,743.93416188724,171.2834009504987,0.06142009381448441,134.6056698446144,1050.9708222520949,1052.4959922281569,478.63214489278994,9.06247804348084e-09,8.895229649614501e-08,2.1093821012406338e-07,6.693378981800266e-07,6.042226583371078e-08,83433.25,0.006576184684753449,272.54631563255026
2014-08-03 20:53:00,40.4363758,-104.63128523333333,1478.4866699000002,,,277.28499999999997,15.444233333333333,301.7586681333333,85496.710095,0.006751031781225547,300.09608953673,193.4913210223039,81.05257309613529,0.49031312319880843,0.508349456128523,1.8078018731273147,0.6208715606244494,390.50584020742025,67.55588399800223,0.0894358093621989,3.840088309853547,462.0398722049389,462.6121198852627,258.5560604933164,5.184683706573906e-09,9.859759894592815e-08,2.799614729912458e-07,6.16944529729263e-07,8.22781572035529e-08,82763.5,0.003976049580812462,16.058606518999596,301.72014542026636,326.56309552971857,105.36853495426938,0.3404240528408992,0.3914190402292171,3.5210195154947033,2.7045680979493514,780.1312250490178,171.33739690235342,0.061102624373038456,363.96376784821723,1316.7149100721879,1318.1980605219107,520.8821089723223,9.451758416407917e-09,8.842177618105015e-08,2.1146026517299803e-07,6.712511061967818e-07,6.031468652587141e-08,85400.75,0.006721050101554219,62.69860276436967
2014-08-03 20:54:00,40.48113886666667,-104.63297488333333,1643.4416687333332,,,466.56666666666666,41.88325,299.72818781666666,83899.25242,0.007004121100999602,300.09608953673,193.4913210223039,81.05257309613529,0.49031312319880843,0.508349456128523,1.8078018731273147,0.6208715606244494,390.50584020742025,67.55588399800223,0.0894358093621989,3.840088309853547,462.0398722049389,462.6121198852627,258.5560604933164,5.184683706573906e-09,9.859759894592815e-08,2.799614729912458e-07,6.16944529729263e-07,8.22781572035529e-08,82763.5,0.003976049580812462,16.058606518999596,300.10604900182875,326.803226980821,102.91038197780361,0.6894791921323297,0.8449606464774603,3.01400881966529,3.2037752017041794,785.2662248640435,170.93209696530258,0.06090165908915224,194.8166214721092,1152.6309004018465,1154.2796201622486,502.9116141354463,9.83147943112623e-09,8.890536362808834e-08,2.1200680008293468e-07,6.741665536822525e-07,6.033169923161874e-08,83695.0,0.0067827402270661885,218.1156091861536
