time,latitude,longitude,altitude,OH,H2SO4,SO2,NO,O3,NH3,T,P,SUMNC2,glm_T,glm_SO2,glm_O3,glm_CO,glm_OH,glm_H2SO4,glm_NH3,glm_NO,glm_N_Nuc,glm_N_Ait,glm_N_Acu,glm_N_Cor,glm_N_Ait_In,glm_N_10,glm_N_All,glm_N_100,glm_D_Nuc,glm_D_Ait,glm_D_Acu,glm_D_Cor,glm_D_Ait_In,glm_P,glm_SUMNC2,glm_Altitude_AGL,model_T,model_SO2,model_O3,model_CO,model_OH,model_H2SO4,model_NH3,model_NO,model_N_Nuc,model_N_Ait,model_N_Acu,model_N_Cor,model_N_Ait_In,model_N_10,model_N_All,model_N_100,model_D_Nuc,model_D_Ait,model_D_Acu,model_D_Cor,model_D_Ait_In,model_P,model_SUMNC2,model_Altitude_AGL
2014-07-27 19:24:00,39.683712050000004,-104.84388990000001,2013.5566610166668,0.475355773041097,0.3138376872263254,489.87666666666667,410.152,68.0029,6.22105,292.9018184666666,81035.44331666667,0.029424155184873176,296.3452442625941,505.76405357125776,70.29536922103917,113.47563004246801,0.7478878695862293,1.1702568143509915,1.7590988363765805,184.19727833601115,0.01870006992209847,104.53567932667684,336.2679670475357,0.11535391881877483,1.3804011836800305,442.3072519654199,442.3181015466335,328.28487337804717,9.10419764469642e-09,5.36774392517184e-08,2.1101064702401955e-07,8.655811516473777e-07,8.921620965680346e-08,81766.625,0.0062623307063742,15.728037771511216,292.81008778253334,1379.8467642391367,52.16075356597105,185.40762484942144,0.4091730330660862,0.9822976780374335,6.576837827076123,5541.215527166458,0.06774155090410652,1957.7172653207367,822.7203822269718,0.03350228688231424,1224.5058984476252,4005.009736028094,4005.04478983312,1174.0462331712426,9.798981484710216e-09,6.527475830273892e-08,1.460586649972589e-07,1.2425901626962357e-06,6.059986377768472e-08,80855.0,0.013981951410565784,319.57374543550895
2014-07-27 19:25:00,39.646250450000004,-104.77454131666667,2083.2100098,0.43390177784421896,0.2396537236073928,167.48999999999998,423.8186666666667,71.2293,6.257133333333333,292.52421416666664,80392.81229833333,0.027670412111214467,296.3452442625941,505.76405357125776,70.29536922103917,113.47563004246801,0.7478878695862293,1.1702568143509915,1.7590988363765805,184.19727833601115,0.01870006992209847,104.53567932667684,336.2679670475357,0.11535391881877483,1.3804011836800305,442.3072519654199,442.3181015466335,328.28487337804717,9.10419764469642e-09,5.36774392517184e-08,2.1101064702401955e-07,8.655811516473777e-07,8.921620965680346e-08,81766.625,0.0062623307063742,15.728037771511216,292.4646484938266,1387.809584007803,48.933796232056224,175.8789010543248,0.3913386585765141,0.9723846226384056,6.374604389504725,5621.77896409842,0.10004577084293365,1925.2943343665345,836.4506438638857,0.034561941786520466,947.2039534151334,3709.027812241393,3709.083539358183,1162.979606690249,9.356597326617213e-09,6.676988755869951e-08,1.4530568309451763e-07,1.2195880947851618e-06,6.06310004305737e-08,80521.375,0.014183252739713569,317.8514040302647
2014-07-27 19:26:00,39.60978685,-104.70560303333333,2135.0433268,0.4539579729742528,0.19621832485773474,154.46,278.33050000000003,71.58725,4.868683333333333,292.25932271666665,79882.24833333334,0.0261828901582464,296.3452442625941,505.76405357125776,70.29536922103917,113.47563004246801,0.7478878695862293,1.1702568143509915,1.7590988363765805,184.19727833601115,0.01870006992209847,104.53567932667684,336.2679670475357,0.11535391881877483,1.3804011836800305,442.3072519654199,442.3181015466335,328.28487337804717,9.10419764469642e-09,5.36774392517184e-08,2.1101064702401955e-07,8.655811516473777e-07,8.921620965680346e-08,81766.625,0.0062623307063742,15.728037771511216,292.6196799352085,1219.909180683964,46.98341531071943,175.3377691724706,0.3874441627297855,0.8666765686009341,6.303687803254036,6038.083462949417,0.19367926695280868,1856.436048849615,868.9217451502088,0.03239913711865591,950.3832959312608,3675.8649314049435,3675.9671683351553,1156.7556829446064,9.681004234819556e-09,6.619645178713741e-08,1.4250094852522005e-07,1.207186497765563e-06,6.075774979921469e-08,79993.5,0.013975972870284481,315.88918131884424
2014-07-27 19:27:00,39.579907733333336,-104.63582088333332,2188.0650065333334,0.376515771882769,0.16492922923235578,128.51000000000002,188.0905,69.32693333333333,4.276583333333333,292.2244335333333,79375.36600333333,0.023629862744512137,296.3452442625941,505.76405357125776,70.29536922103917,113.47563004246801,0.7478878695862293,1.1702568143509915,1.7590988363765805,184.19727833601115,0.01870006992209847,104.53567932667684,336.2679670475357,0.11535391881877483,1.3804011836800305,442.3072519654199,442.3181015466335,328.28487337804717,9.10419764469642e-09,5.36774392517184e-08,2.1101064702401955e-07,8.655811516473777e-07,8.921620965680346e-08,81766.625,0.0062623307063742,15.728037771511216,291.78926546545176,1152.0416883597788,43.90223020671072,176.15741347489586,0.354723233634311,0.740960344551124,5.907077048459487,6692.398557127821,0.5123996803153918,1899.0810492690766,890.2089122597432,0.03240078274747121,914.594830354289,3704.156700795366,3704.429592346172,1168.573916433883,9.628012217208373e-09,6.604311880236531e-08,1.4038891980709217e-07,1.1742444220745689e-06,6.124331980203618e-08,78758.0,0.014083894318921606,374.35357331219876
2014-07-27 19:28:00,39.56408785,-104.55386891666667,2191.32999265,0.3415471307676826,0.18575927426779512,137.845,145.96066666666667,69.19026666666667,4.276633333333333,292.9301227833333,79389.80571,0.022999374561547156,296.3452442625941,505.76405357125776,70.29536922103917,113.47563004246801,0.7478878695862293,1.1702568143509915,1.7590988363765805,184.19727833601115,0.01870006992209847,104.53567932667684,336.2679670475357,0.11535391881877483,1.3804011836800305,442.3072519654199,442.3181015466335,328.28487337804717,9.10419764469642e-09,5.36774392517184e-08,2.1101064702401955e-07,8.655811516473777e-07,8.921620965680346e-08,81766.625,0.0062623307063742,15.728037771511216,292.56329424146793,1149.9663996399638,45.016073504551265,164.75332417765986,0.4003124732643655,0.9263124244367097,5.9151627038120385,5777.36475442073,0.6596755569599112,1787.9342184964403,773.263540196573,0.03612108667592471,573.106130681871,3134.5917707168746,3134.99968601852,1065.1477521155823,8.696515693566493e-09,6.820167917924094e-08,1.4656561158407515e-07,1.125181099320269e-06,6.150709028411244e-08,78937.625,0.01343686708035896,374.01134835410033
2014-07-27 19:29:00,39.60781836666667,-104.49959606666667,2189.2450114333333,0.4092397390264241,0.23581280690127754,185.15333333333334,169.9595,70.46026666666667,4.262,292.99805519999995,79404.90285166666,0.023633386412914955,296.3452442625941,505.76405357125776,70.29536922103917,113.47563004246801,0.7478878695862293,1.1702568143509915,1.7590988363765805,184.19727833601115,0.01870006992209847,104.53567932667684,336.2679670475357,0.11535391881877483,1.3804011836800305,442.3072519654199,442.3181015466335,328.28487337804717,9.10419764469642e-09,5.36774392517184e-08,2.1101064702401955e-07,8.655811516473777e-07,8.921620965680346e-08,81766.625,0.0062623307063742,15.728037771511216,292.45085297626656,1067.2771624000113,48.004751979506054,150.3359482066762,0.516420119917205,1.2196239235698767,6.46658429783957,4213.638947085981,0.6765825166264532,1456.7703541693324,757.5808676487112,0.03929426374323108,303.1130317651791,2517.8315656373384,2518.1801303635925,961.0885229601598,9.825002413376478e-09,6.833399602060267e-08,1.5122725027561474e-07,1.110024891532596e-06,6.154345502233186e-08,79163.125,0.012694522565992409,375.8833742519534
2014-07-27 19:30:00,39.6687588,-104.46196788333333,2159.98666585,0.4427364818946824,0.24846140285596177,177.85166666666666,223.93,71.14918333333334,4.262,293.15531765,79672.86824833333,0.023670258491162024,296.3452442625941,505.76405357125776,70.29536922103917,113.47563004246801,0.7478878695862293,1.1702568143509915,1.7590988363765805,184.19727833601115,0.01870006992209847,104.53567932667684,336.2679670475357,0.11535391881877483,1.3804011836800305,442.3072519654199,442.3181015466335,328.28487337804717,9.10419764469642e-09,5.36774392517184e-08,2.1101064702401955e-07,8.655811516473777e-07,8.921620965680346e-08,81766.625,0.0062623307063742,15.728037771511216,292.2160816806865,976.8869735352654,53.03474101173083,136.2060347006844,0.7575856609102314,1.756730256631357,6.543066706395185,2537.3697548947416,0.3379105731162704,1154.7283715824115,723.4001223102498,0.046484727272998794,222.2790889774072,2100.547380750857,2100.791978170458,876.9082579781233,7.591100035752814e-09,6.849641230946537e-08,1.578251748459243e-07,1.0837399444561208e-06,6.093599661875166e-08,78940.75,0.01196692372895621,446.57414789226226
2014-07-27 19:31:00,39.72859466666667,-104.42240433333333,2059.2900045,0.4722435839790095,0.23893677756110435,152.59333333333333,223.93,70.95388333333334,4.169533333333333,294.2353597,80614.50062833334,0.023546161991750178,292.8470268500029,300.05114087174866,70.8365670005219,107.39119389576715,0.8406238671671552,0.3328819131507801,0.716390303247353,116.38966782532519,7.863638697737468,515.0067703974457,322.7742066166819,0.12401205984584025,23.87572590658167,865.6210215141533,869.6443536782926,569.5189431785278,9.865617010627265e-09,9.8422825810246e-08,2.444608126702758e-07,9.063347373965834e-07,6.808032694110532e-08,78764.5,0.010005153354775594,331.3030966561132,293.5845681706704,1155.1081575603546,47.61851895980094,154.44870013775002,0.480844997966414,1.294046210655733,6.9941671808751575,4544.821675034053,0.41591662736337537,1190.330996466212,558.8335217712804,0.0562844154628287,438.1841368306981,2187.578688934305,2187.820856111017,886.2498019135124,9.081961379676332e-09,7.629675814724823e-08,1.7140068486161886e-07,1.0715260065445909e-06,6.101576550437436e-08,80131.0,0.011740392735217918,382.35354154676537
2014-07-27 19:32:00,39.78544773333333,-104.3826071,2007.7999999833335,0.42796168126035183,0.23905823722759661,148.71999999999997,128.9,71.17966666666666,3.97,294.79948931666667,81068.43597333334,0.022633978971802197,293.6131442160327,304.1497106344097,70.94293230063141,107.48536421260954,0.8361226333168923,0.3461488606907881,0.7230243200211895,119.26741666053306,7.888834199437065,515.7455014616075,322.75485374607723,0.12400857201950749,24.438457171633953,866.9238751081674,870.9516551507753,569.9438770161314,9.877902997826409e-09,9.841571898628017e-08,2.4452884007063853e-07,9.062365398475489e-07,6.803441419810038e-08,79488.625,0.010011212248617894,252.22823702676257,294.37340834559546,2000.1166660801773,35.51326632032679,189.89718973746793,0.23129248152157902,0.8370886022356565,8.881652178203446,11070.277171468251,0.5880078230024743,2327.7672502982264,280.29377342499373,0.059720894360603384,688.2099792571065,3296.593656640426,3296.9187316976904,1101.259862017938,9.402551545006721e-09,8.036551377380882e-08,1.8958403072520548e-07,1.0284488683459058e-06,6.172259004888551e-08,80661.625,0.013523126002102346,385.2388562579503
2014-07-27 19:33:00,39.84339145,-104.34778526666668,1990.7733277,0.34731988876521497,0.27430109686099985,180.92166666666665,128.9,71.44173333333333,3.97,295.3018840666666,81248.39915666667,0.022357292416388765,293.6131442160327,304.1497106344097,70.94293230063141,107.48536421260954,0.8361226333168923,0.3461488606907881,0.7230243200211895,119.26741666053306,7.888834199437065,515.7455014616075,322.75485374607723,0.12400857201950749,24.438457171633953,866.9238751081674,870.9516551507753,569.9438770161314,9.877902997826409e-09,9.841571898628017e-08,2.4452884007063853e-07,9.062365398475489e-07,6.803441419810038e-08,79488.625,0.010011212248617894,252.22823702676257,294.2250098879083,1848.8765779098494,38.71463581030149,169.26043493091967,0.2920955046884621,1.1057177606694397,8.097782877066027,7994.861499577976,0.8663855216567151,2143.1717303042396,322.114427450397,0.05788874284932401,283.75715891042347,2749.5153110087,2749.967590929566,972.4185670806497,9.747036358263196e-09,7.817845155361565e-08,1.8401782436647145e-07,1.020066319471722e-06,6.179101518891466e-08,80406.75,0.012835728531926527,455.76123921200696
2014-07-27 19:34:00,39.9074016,-104.32751069999999,1961.5799987166668,0.36406459826544196,0.33262436282283514,227.37666666666667,116.63038333333334,71.2487,3.9766833333333333,295.9199385,81514.01479166668,0.02190482146248834,294.27628746129784,308.4831515821208,71.05686331644176,107.58697345738486,0.8331192434799622,0.34999992393732876,0.7298722512482474,122.29453959999346,7.910715881665071,516.3817612044246,322.74132742825697,0.12400556818742783,25.216375357875037,868.3381171850725,872.3741854404091,570.3522242025687,9.882091133776433e-09,9.840617756206998e-08,2.445735954611331e-07,9.061961401335287e-07,6.798678582791017e-08,80119.25,0.010015780203169058,183.7943215297544,295.389805660533,1808.7520297960195,40.53452080765617,157.09226004819507,0.35064542153569717,1.376231545208101,7.6750482866557554,5969.923781245295,0.535080748516564,2067.778186357362,298.0246403631497,0.05571573880188771,110.08140146110279,2476.1384140638993,2476.4750246689327,909.4385692019381,8.583298675317613e-09,7.856150004612613e-08,1.8311828693148286e-07,1.01638260333934e-06,6.205193203885463e-08,81413.375,0.012230130797671596,389.4279994900176
2014-07-27 19:35:00,39.97384671666667,-104.31078326666668,1898.2883279999999,0.4229221277904591,0.37834985953342476,254.29500000000002,111.47358333333334,71.36696666666667,4.398833333333333,296.8568242833333,82114.56533166667,0.022442106286730587,294.8366091638805,313.19303833494047,71.17829249335172,107.69909936755063,0.8317590005379876,0.35376229875711784,0.7371802033051021,125.56182920280969,7.937617880635331,517.5593181729663,322.76678891987933,0.12399724085564535,26.100418832119303,870.4452492214373,874.4881410464559,571.0309486404951,9.892087362246314e-09,9.838597889940284e-08,2.446060723240362e-07,9.061950502076888e-07,6.793485694896892e-08,80654.875,0.010023210127067503,125.95955692916694,296.05569143101303,1581.5596786166223,37.05364639372102,180.5912326270905,0.26093369051984466,0.9516028571744032,6.343744581247078,8076.6622810411145,1.6258793039219765,1999.744212558497,99.2700238862489,0.05001628061742713,149.07538332656378,2248.92794486352,2249.7655153558494,842.8068275592109,9.825403696314364e-09,8.483621440829842e-08,2.190898949787683e-07,1.0211290627842344e-06,6.413771180939643e-08,81714.875,0.01055127919136702,391.19865788660644
2014-07-27 19:36:00,40.0397011,-104.30514076666667,1836.7566650166666,0.39844383320031224,0.40889777633787705,308.97166666666664,108.13625,72.37343333333334,4.639333333333334,297.59666273333335,82659.41467333333,0.02242017524636256,294.6636888324543,209.61126814348586,64.83572876437613,104.5911975710362,0.5275059164894838,0.21457348694327896,2.435239491796763,94.10785165807486,9.297101369894339,383.85772844010944,304.54584167112506,0.12571003414502258,19.11088577131379,708.4910328556913,716.9372672865877,471.9204771101308,5.393226959024945e-09,9.406988500294602e-08,2.406010684191997e-07,8.473097768610234e-07,7.0619226569182e-08,82545.875,0.008571743134900044,80.33762970539749,297.1255500226067,787.3423837886924,44.03402541236135,171.96111124044768,0.3332532966353365,0.6765464238443935,5.008052884582873,5781.82879099186,1.9406771174277004,1531.481280473825,125.8244293839402,0.050460261069276154,141.65758434724836,1799.9824599374688,1800.9544315835103,764.0490988052085,9.99022306014134e-09,8.920922253202276e-08,2.197823556210021e-07,1.0310580072231165e-06,6.662334395703687e-08,82523.25,0.009627330979285849,328.4208286451205
2014-07-27 19:37:00,40.10561413333333,-104.30598843333334,1834.9466695166666,0.37284332459766656,0.3184252727019754,297.96000000000004,100.92540000000001,73.1122,4.55665,297.7613702833333,82681.746015,0.02209325147254881,294.6636888324543,209.61126814348586,64.83572876437613,104.5911975710362,0.5275059164894838,0.21457348694327896,2.435239491796763,94.10785165807486,9.297101369894339,383.85772844010944,304.54584167112506,0.12571003414502258,19.11088577131379,708.4910328556913,716.9372672865877,471.9204771101308,5.393226959024945e-09,9.406988500294602e-08,2.406010684191997e-07,8.473097768610234e-07,7.0619226569182e-08,82545.875,0.008571743134900044,80.33762970539749,296.0558603739864,447.87193973001996,58.694521854508366,136.77074851877111,0.730581630089211,1.0133060054233538,3.9381324160269586,2013.623841525772,1.5574458956208508,977.4052220195524,275.69728267095184,0.05997941657255935,56.36895266845283,1310.2352994408054,1311.0888826711503,641.1134318355611,9.45531311405267e-09,8.688099585520065e-08,2.017072864506887e-07,1.0009089370737524e-06,6.728396353466875e-08,82173.0,0.009066351205417615,393.49756494130884
2014-07-27 19:38:00,40.1713098,-104.30683725,1790.35667115,0.3588866645858218,0.2808484358817474,215.94333333333333,79.59216666666666,68.32461666666667,4.19225,298.08068819999994,83102.56988666666,0.020247965881686945,295.14543752994115,213.36729397976166,64.93934721956491,104.73345609421952,0.5229048887316483,0.21718107470664577,2.471683056833006,97.34285915533917,9.303873890585576,381.2586530835143,304.4234600342333,0.1255713418379115,19.88280406449207,706.5350750634313,714.9943624146632,470.41793116847714,5.3819234606202755e-09,9.396870431950202e-08,2.4042363920361814e-07,8.474238204753741e-07,7.054724532840246e-08,82902.875,0.008545470360337648,42.83285814628401,296.20944077708015,319.95487590746546,64.22376664440917,127.58959151374368,0.9746327462824064,1.064621264216648,4.322395048168677,970.5971488015624,0.7282223358948829,604.0886356395807,378.7550031251193,0.06384733811392838,27.832713530884178,1010.9509717468006,1011.4684219695928,576.4779521382691,7.730660335142916e-09,8.494510631797572e-08,1.9769284152458622e-07,9.906015764788086e-07,6.74844344607642e-08,82437.625,0.008837201351354868,394.8014785569554
