time,N10_non,N_10,N_All,SUMNC2,altitude,latitude,longitude,N_Nuc
2014-07-22 16:52:00,504.34699999999987,1077.0636666666664,943.6096666666667,0.0026650316410299366,4482.433333333333,40.58696302666666,-105.07943421000002,-133.45399999999972
2014-07-22 16:52:30,488.5460000000001,1018.0123333333333,956.0526666666668,0.0029526770541989152,4642.9,40.56665293333334,-105.10739109666666,-61.95966666666652
2014-07-22 16:53:00,464.44899999999984,976.5539999999999,838.2843333333334,0.0031557670925517214,4809.733333333334,40.58538475666666,-105.13977940999999,-138.26966666666647
2014-07-22 16:53:30,336.55833333333334,735.0353333333333,707.3593333333332,0.002006931431186729,4974.333333333333,40.61189435666666,-105.1174283333333,-27.676000000000045
2014-07-22 16:54:00,257.86466666666666,643.7993333333333,588.5296666666666,0.0011430831382264423,5127.766666666666,40.599693290000005,-105.08073347333334,-55.269666666666694
2014-07-22 16:54:30,218.93433333333323,596.7593333333332,531.6800000000001,0.0013569542170684167,5286.9,40.57200177,-105.09210128000001,-65.07933333333312
2014-07-22 16:55:00,221.11366666666666,601.4046666666669,548.8586666666666,0.0015145079046630238,5430.4,40.57423503333334,-105.13051452666664,-52.54600000000028
2014-07-22 16:55:30,166.493,553.0043333333332,599.3343333333335,0.0012573518666356633,5579.2,40.60573348,-105.13091125666668,46.33000000000027
2014-07-22 16:56:00,144.5956666666667,533.8779999999999,507.606,0.0010726358978007072,5603.633333333333,40.609002553333326,-105.08932851000002,-26.271999999999935
2014-07-22 16:56:30,128.55533333333332,480.0123333333333,457.7886666666667,0.0010487381003522374,5601.166666666667,40.579449963333346,-105.07272135666669,-22.22366666666659
2014-07-22 16:57:00,145.62666666666664,513.889,505.69300000000004,0.0010306440384620615,5604.866666666667,40.54657807666667,-105.06869481666669,-8.19599999999997
2014-07-22 16:57:30,128.521,459.42233333333326,453.17833333333346,0.0010269435868749557,5644.933333333333,40.515548830000014,-105.05328776666667,-6.243999999999801
2014-07-22 16:58:00,79.64366666666666,376.0963333333333,376.2123333333333,0.001022954466314055,5683.266666666666,40.48712985,-105.02913208666668,0.11599999999998545
2014-07-22 16:58:30,49.85999999999998,348.5400000000002,351.97,0.0010205775196923314,5698.733333333334,40.458934789999994,-105.00172780333334,3.4299999999998363
2014-07-22 16:59:00,49.85999999999998,348.5400000000002,351.97,0.0010233426146222693,5670.2,40.42845140333334,-104.97302754333332,3.4299999999998363
2014-07-22 16:59:30,49.85999999999998,348.5400000000002,351.97,0.001026021494134028,5641.733333333334,40.39659310666666,-104.94236881999998,3.4299999999998363
2014-07-22 17:00:00,49.85999999999998,348.5400000000002,351.97,0.0010592910185961517,5640.0,40.364745969999994,-104.91005452666667,3.4299999999998363
2014-07-22 17:00:30,86.20666666666669,322.8556666666667,318.1946666666666,0.0009695326844341384,5620.9,40.332896936666664,-104.87746607666665,-4.661000000000115
2014-07-22 17:01:00,87.46000000000002,321.9700000000001,317.0299999999999,0.000969319609728828,5622.466666666666,40.300873700000004,-104.84543304999997,-4.940000000000168
2014-07-22 17:01:30,87.46000000000002,321.9700000000001,317.0299999999999,0.0009703138714166704,5609.6,40.26904818,-104.81376877333332,-4.940000000000168
2014-07-22 17:02:00,87.46000000000002,321.9700000000001,317.0299999999999,0.0009684691098613423,5631.533333333334,40.2381265,-104.78248341666666,-4.940000000000168
2014-07-22 17:02:30,95.94566666666667,330.5243333333332,328.7743333333334,0.0009673353211623906,5640.2,40.208180106666674,-104.75164439000001,-1.7499999999997726
2014-07-22 17:03:00,98.04333333333332,331.42900000000003,333.1163333333334,0.0009717946248849468,5595.833333333333,40.177258939999994,-104.72431970999997,1.6873333333333562
2014-07-22 17:03:30,75.03233333333331,300.2219999999999,301.20700000000005,0.0008729276823789463,5456.433333333333,40.14928842333333,-104.73516642999999,0.9850000000001273
2014-07-22 17:04:00,58.40866666666667,282.739,276.7336666666667,0.0008000414568262603,5290.066666666667,40.15186882,-104.77403920666666,-6.005333333333283
2014-07-22 17:04:30,60.040000000000006,309.1940000000001,352.29266666666655,0.0008878801028078437,5134.433333333333,40.18069559666666,-104.77853317666668,43.098666666666475
2014-07-22 17:05:00,116.74633333333331,505.82099999999986,448.459,0.0008347229665458593,4981.8,40.18856723,-104.74004617999998,-57.36199999999985
2014-07-22 17:05:30,324.6656666666667,1300.3179999999998,1215.3666666666663,0.00216913636210248,4831.433333333333,40.16224772333332,-104.72393799,-84.95133333333342
2014-07-22 17:06:00,486.749,2385.9130000000005,2537.360666666667,0.0032187889291194925,4676.2,40.14525770000001,-104.75438638666671,151.44766666666646
2014-07-22 17:06:30,564.7643333333333,2689.4373333333333,3282.593,0.0032085194853240964,4511.566666666667,40.164689516666655,-104.78527373333331,593.1556666666665
2014-07-22 17:07:00,579.7366666666668,1565.3970000000004,1702.8600000000001,0.0032822014822574915,4365.6,40.18977343666666,-104.76271389,137.46299999999974
2014-07-22 17:07:30,585.4543333333334,1763.88,1687.2649999999999,0.0033655077135469067,4225.266666666666,40.17838441,-104.72504654333332,-76.61500000000024
2014-07-22 17:08:00,590.9003333333333,1307.3433333333332,1345.3093333333334,0.0035023715055612376,4075.6,40.15022214333332,-104.73279927999998,37.96600000000012
2014-07-22 17:08:30,591.3573333333335,1150.9063333333334,1180.6833333333336,0.0034829703002101963,3885.5666666666666,40.14891052666666,-104.77103474333335,29.77700000000027
2014-07-22 17:09:00,579.9076666666667,1427.7603333333332,1231.5709999999997,0.003478204310410894,3706.4333333333334,40.178415050000005,-104.77873815666665,-196.18933333333348
2014-07-22 17:09:30,623.1143333333333,1264.6626666666666,1726.224333333333,0.0036271894381818544,3547.766666666667,40.188363273333316,-104.74103698,461.5616666666665
2014-07-22 17:10:00,671.6206666666666,1980.1703333333332,1469.0890000000002,0.003759340418364278,3380.3333333333335,40.16217168666666,-104.72402394333332,-511.0813333333331
